object_id,frame_list,x-coordinate,y-coordinate,angle
0,1,133,237,2.7898
0,2,152,252,2.7252
0,3,130,262,2.8
0,4,137,269,2.7762000000000002
0,5,157,255,2.7082
0,6,157,248,2.7082
0,7,162,272,2.6912000000000003
0,8,154,265,2.7184
0,9,171,263,2.6606
0,10,164,263,2.6844
0,11,173,236,2.6538
0,12,176,259,2.6436
0,13,184,270,2.6056140350877195
0,14,167,259,2.6742
0,15,169,235,2.6673999999999998
0,16,167,227,2.6742
0,17,166,252,2.6776
0,18,179,247,2.6334
0,19,177,267,2.6402
0,20,188,259,2.591228070175439
0,21,89,268,2.9394
0,22,82,249,2.9632
0,23,93,253,2.9258
0,24,79,251,2.9734
0,25,97,264,2.9122
0,26,112,264,2.8612
0,27,85,259,2.953
0,28,91,264,2.9326
0,29,90,270,2.936
0,30,90,271,2.936
0,31,72,259,2.9972
0,32,92,252,2.9292
0,33,70,276,3.004
0,34,92,265,2.9292
0,35,70,259,3.004
0,36,81,266,2.9666
0,37,85,269,2.953
0,38,78,267,2.9768
0,39,97,262,2.9122
0,40,81,263,2.9666
0,41,72,251,2.9972
0,42,68,258,3.0108
0,43,81,263,2.9666
0,44,83,262,2.9598
0,45,93,250,2.9258
0,46,80,264,2.97
0,47,78,259,2.9768
0,48,82,273,2.9632
0,49,72,273,2.9972
0,50,91,264,2.9326
0,51,91,273,2.9326
0,52,70,258,3.004
0,53,91,250,2.9326
0,54,83,260,2.9598
0,55,88,276,2.9428
0,56,64,262,3.0244
0,57,72,247,2.9972
0,58,87,257,2.9462
0,59,74,277,2.9904
0,60,80,276,2.97
0,61,78,259,2.9768
0,62,94,255,2.9224
0,63,57,275,3.0482
0,64,83,264,2.9598
0,65,75,269,2.987
0,66,74,262,2.9904
0,67,74,279,2.9904
0,68,71,261,3.0006
0,69,90,262,2.936
0,70,69,270,3.0074
0,71,87,257,2.9462
0,72,80,255,2.97
0,73,77,272,2.9802
0,74,56,268,3.0516
0,75,78,274,2.9768
0,76,67,269,3.0142
0,77,72,268,2.9972
0,78,91,268,2.9326
0,79,87,257,2.9462
0,80,75,260,2.987
0,81,70,251,3.004
0,82,81,263,2.9666
0,83,85,272,2.953
0,84,65,274,3.021
0,85,96,264,2.9156
0,86,64,270,3.0244
0,87,84,257,2.9564
0,88,93,268,2.9258
0,89,77,263,2.9802
0,90,76,256,2.9836
0,91,74,280,2.9904
0,92,74,269,2.9904
0,93,81,275,2.9666
0,94,66,257,3.0176
0,95,81,265,2.9666
0,96,80,264,2.97
0,97,76,262,2.9836
0,98,75,268,2.987
0,99,74,263,2.9904
0,100,90,258,2.936
0,101,69,278,3.0074
0,102,79,251,2.9734
0,103,76,247,2.9836
0,104,77,275,2.9802
0,105,72,257,2.9972
0,106,86,254,2.9496
0,107,80,282,2.97
0,108,83,258,2.9598
0,109,76,267,2.9836
0,110,80,256,2.97
0,111,83,246,2.9598
0,112,64,267,3.0244
0,113,81,253,2.9666
0,114,89,256,2.9394
0,115,93,248,2.9258
0,116,78,261,2.9768
0,117,77,263,2.9802
0,118,77,260,2.9802
0,119,83,265,2.9598
0,120,87,268,2.9462
0,121,89,278,2.9394
0,122,79,255,2.9734
0,123,77,261,2.9802
0,124,86,273,2.9496
0,125,70,270,3.004
0,126,70,253,3.004
0,127,79,248,2.9734
0,128,80,266,2.97
0,129,72,260,2.9972
0,130,68,257,3.0108
0,131,72,256,2.9972
0,132,61,255,3.0346
0,133,72,278,2.9972
0,134,67,252,3.0142
0,135,71,265,3.0006
0,136,75,259,2.987
0,137,78,267,2.9768
0,138,71,247,3.0006
0,139,59,253,3.0414
0,140,92,271,2.9292
0,141,79,261,2.9734
0,142,72,255,2.9972
0,143,80,265,2.97
0,144,63,267,3.0278
0,145,71,265,3.0006
0,146,86,258,2.9496
