,object_id,frame_list,x-coordinate,y-coordinate
143,0,144,365,249
144,0,145,365,249
145,0,146,365,247
146,0,147,365,245
147,0,148,366,244
148,0,149,367,250
149,0,150,367,248
150,0,151,367,248
151,0,152,368,250
152,0,153,368,246
153,0,154,369,248
154,0,155,370,250
155,0,156,370,251
156,0,157,372,251
157,0,158,372,251
158,0,159,372,251
159,0,160,376,252
160,0,161,376,252
161,0,162,377,251
162,0,163,378,251
163,0,164,379,250
164,0,165,380,255
165,0,166,380,255
166,0,167,382,254
167,0,168,383,253
168,0,169,383,253
169,0,170,385,252
170,0,171,387,249
171,0,172,388,249
172,0,173,389,252
173,0,174,391,249
174,0,175,392,249
175,0,176,392,246
176,0,177,393,248
177,0,178,394,249
178,0,179,394,250
179,0,180,395,250
180,0,181,396,250
181,0,182,396,249
182,0,183,397,250
183,0,184,397,251
184,0,185,398,251
185,0,186,398,251
186,0,187,399,250
187,0,188,400,249
188,0,189,400,249
189,0,190,400,249
190,0,191,401,249
191,0,192,401,249
192,0,193,402,248
193,0,194,403,248
194,0,195,403,248
195,0,196,404,248
196,0,197,404,249
197,0,198,404,249
198,0,199,407,249
199,0,200,408,250
200,0,201,409,249
201,0,202,410,249
202,0,203,411,249
203,0,204,411,249
204,0,205,412,248
205,0,206,413,249
206,0,207,414,250
207,0,208,415,250
208,0,209,416,249
209,0,210,417,249
210,0,211,418,249
211,0,212,418,251
212,0,213,420,250
213,0,214,422,250
214,0,215,423,250
215,0,216,425,249
216,0,217,426,248
217,0,218,427,248
218,0,219,427,247
219,0,220,427,248
220,0,221,427,248
221,0,222,428,248
222,0,223,429,249
223,0,224,430,249
224,0,225,430,249
225,0,226,431,249
226,0,227,431,249
227,0,228,432,249
228,0,229,432,249
229,0,230,432,249
230,0,231,433,248
231,0,232,433,248
232,0,233,433,248
233,0,234,434,247
234,0,235,434,247
235,0,236,434,247
236,0,237,434,247
237,0,238,436,247
238,0,239,440,248
239,0,240,439,249
240,0,241,439,249
241,0,242,440,249
242,0,243,441,250
243,0,244,441,250
244,0,245,442,249
245,0,246,442,249
246,0,247,443,248
247,0,248,443,248
248,0,249,444,248
249,0,250,445,248
250,0,251,446,249
251,0,252,446,248
252,0,253,446,248
253,0,254,446,248
254,0,255,446,248
255,0,256,446,248
256,0,257,446,248
257,0,258,446,248
258,0,259,446,248
259,0,260,446,248
260,0,261,446,248
261,0,262,446,248
262,0,263,446,248
263,0,264,446,248
264,0,265,446,248
265,0,266,446,248
266,0,267,446,248
267,0,268,446,248
268,0,269,446,248
269,0,270,446,248
270,0,271,446,248
271,0,272,446,248
272,0,273,446,248
273,0,274,446,248
274,0,275,446,248
275,0,276,446,248
276,0,277,446,248
277,0,278,446,248
278,0,279,446,248
279,0,280,446,248
280,0,281,446,248
281,0,282,446,248
282,0,283,446,248
283,0,284,446,248
284,0,285,450,250
285,0,286,450,250
286,0,287,450,250
287,0,288,449,249
288,0,289,449,249
289,0,290,449,249
290,0,291,448,249
291,0,292,447,249
292,0,293,447,250
293,0,294,447,250
294,0,295,446,250
295,0,296,446,250
296,0,297,445,250
297,0,298,444,250
298,0,299,444,250
299,0,300,442,250
300,0,301,442,250
301,0,302,441,250
302,0,303,440,250
303,0,304,440,250
304,0,305,440,250
305,0,306,440,250
306,0,307,434,249
307,0,308,434,249
308,0,309,434,250
309,0,310,433,250
310,0,311,432,250
311,0,312,432,251
312,0,313,432,251
313,0,314,431,251
314,0,315,431,252
315,0,316,431,252
316,0,317,430,252
317,0,318,430,253
318,0,319,430,252
319,0,320,430,252
320,0,321,429,252
321,0,322,429,252
322,0,323,429,252
323,0,324,428,252
324,0,325,427,252
325,0,326,427,252
326,0,327,426,253
327,0,328,425,252
328,0,329,425,252
329,0,330,424,252
330,0,331,423,251
331,0,332,422,251
332,0,333,421,251
333,0,334,420,251
334,0,335,419,252
335,0,336,419,251
336,0,337,418,251
337,0,338,417,251
338,0,339,417,251
339,0,340,416,251
340,0,341,416,251
341,0,342,416,251
342,0,343,416,252
343,0,344,415,252
344,0,345,415,252
345,0,346,414,252
346,0,347,414,252
347,0,348,413,253
348,0,349,412,253
349,0,350,411,252
350,0,351,411,253
351,0,352,410,253
352,0,353,410,253
353,0,354,409,253
354,0,355,408,253
355,0,356,408,252
356,0,357,407,251
357,0,358,407,251
358,0,359,404,250
359,0,360,403,249
360,0,361,402,249
361,0,362,401,249
362,0,363,400,250
363,0,364,399,250
364,0,365,398,250
365,0,366,397,250
366,0,367,397,250
367,0,368,397,250
368,0,369,397,251
369,0,370,397,250
370,0,371,396,251
371,0,372,397,250
372,0,373,397,251
373,0,374,397,251
374,0,375,397,251
375,0,376,397,251
376,0,377,397,251
377,0,378,397,249
378,0,379,397,249
379,0,380,397,249
380,0,381,397,248
381,0,382,397,248
382,0,383,397,248
383,0,384,397,249
384,0,385,396,249
385,0,386,396,248
386,0,387,397,248
387,0,388,397,248
388,0,389,396,248
389,0,390,395,248
390,0,391,394,248
391,0,392,394,249
392,0,393,394,249
393,0,394,394,249
394,0,395,394,250
395,0,396,393,250
396,0,397,393,249
397,0,398,392,249
398,0,399,392,249
399,0,400,389,248
400,0,401,388,248
401,0,402,387,247
402,0,403,387,246
403,0,404,387,246
404,0,405,386,246
405,0,406,385,246
406,0,407,385,247
407,0,408,385,247
408,0,409,384,248
409,0,410,383,249
410,0,411,383,249
411,0,412,383,250
412,0,413,383,250
413,0,414,382,251
414,0,415,381,252
415,0,416,381,252
416,0,417,381,252
417,0,418,380,251
418,0,419,379,252
419,0,420,379,253
420,0,421,379,252
421,0,422,379,252
422,0,423,378,248
423,0,424,377,251
424,0,425,377,249
425,0,426,376,247
426,0,427,376,247
427,0,428,375,248
428,0,429,373,249
429,0,430,373,250
430,0,431,372,249
431,0,432,372,251
432,0,433,370,251
433,0,434,369,253
434,0,435,369,254
435,0,436,368,250
436,0,437,368,248
437,0,438,365,255
438,0,439,365,255
439,0,440,365,250
440,0,441,363,250
441,0,442,362,250
442,0,443,361,251
443,0,444,361,251
444,0,445,361,251
445,0,446,356,251
446,0,447,354,251
447,0,448,352,250
448,0,449,351,249
449,0,450,350,248
450,0,451,350,247
451,0,452,349,246
452,0,453,348,246
453,0,454,347,248
454,0,455,347,250
455,0,456,347,250
456,0,457,347,250
457,0,458,347,250
458,0,459,347,250
459,0,460,347,250
460,0,461,347,250
461,0,462,347,250
462,0,463,338,248
463,0,464,338,248
464,0,465,328,241
465,0,466,326,241
466,0,467,326,241
467,0,468,324,240
468,0,469,323,239
469,0,470,323,240
470,0,471,321,239
471,0,472,320,239
472,0,473,316,241
473,0,474,314,241
474,0,475,313,240
475,0,476,311,240
476,0,477,310,241
477,0,478,310,243
478,0,479,309,242
479,0,480,307,242
480,0,481,307,242
481,0,482,306,242
482,0,483,304,242
483,0,484,302,242
484,0,485,299,242
485,0,486,295,241
486,0,487,293,240
487,0,488,288,240
488,0,489,286,239
489,0,490,286,241
490,0,491,284,241
491,0,492,282,241
492,0,493,280,241
493,0,494,278,242
494,0,495,277,241
495,0,496,277,241
496,0,497,275,241
497,0,498,275,242
498,0,499,273,241
499,0,500,272,243
500,0,501,270,243
501,0,502,267,242
502,0,503,264,241
503,0,504,262,242
504,0,505,257,243
505,0,506,255,242
506,0,507,253,239
507,0,508,250,240
508,0,509,248,237
509,0,510,247,235
510,0,511,245,236
511,0,512,242,236
512,0,513,239,240
513,0,514,237,240
514,0,515,234,239
515,0,516,232,239
516,0,517,227,240
517,0,518,225,241
518,0,519,224,242
519,0,520,223,242
520,0,521,222,241
521,0,522,221,241
522,0,523,220,240
523,0,524,218,240
524,0,525,214,240
525,0,526,211,239
526,0,527,209,239
527,0,528,207,237
528,0,529,205,237
529,0,530,200,237
530,0,531,198,235
531,0,532,195,235
532,0,533,194,246
533,0,534,192,240
534,0,535,192,240
535,0,536,183,248
536,0,537,180,247
537,0,538,176,251
538,0,539,173,252
539,0,540,173,248
540,0,541,169,245
541,0,542,166,244
542,0,543,163,244
543,0,544,158,243
544,0,545,156,242
545,0,546,155,240
546,0,547,152,239
547,0,548,148,233
548,0,549,146,232
549,0,550,143,236
550,0,551,140,237
551,0,552,138,235
552,0,553,135,234
553,0,554,135,234
554,0,555,135,234
555,0,556,87,202
556,0,557,84,201
557,0,558,75,200
558,0,559,75,201
559,0,560,74,198
560,0,561,72,199
561,0,562,72,198
562,0,563,71,197
563,0,564,70,195
564,0,565,70,194
565,0,566,67,192
566,0,567,63,191
567,0,568,57,191
568,0,569,49,188
569,0,570,43,188
570,0,571,40,188
571,0,572,36,187
572,0,573,36,187
573,0,574,36,187
574,0,575,36,187
575,0,576,36,187
576,0,577,36,187
577,0,578,36,187
578,0,579,36,187
579,0,580,36,187
580,0,581,36,187
581,0,582,36,187
582,0,583,36,187
583,0,584,36,187
584,0,585,36,187
585,0,586,36,187
586,0,587,36,187
587,0,588,36,187
588,0,589,36,187
589,0,590,36,187
590,0,591,36,187
591,0,592,36,187
592,0,593,36,187
593,0,594,36,187
594,0,595,36,187
595,0,596,36,187
596,0,597,36,187
597,0,598,36,187
598,0,599,36,187
599,0,600,36,187
600,0,601,36,187
601,0,602,36,187
602,0,603,36,187
603,0,604,36,187
604,0,605,36,187
605,0,606,36,187
606,0,607,36,187
607,0,608,36,187
608,0,609,36,187
609,0,610,36,187
610,0,611,36,187
611,0,612,36,187
612,0,613,36,187
613,0,614,36,187
614,0,615,36,187
615,0,616,36,187
616,0,617,36,187
617,0,618,36,187
618,0,619,36,187
619,0,620,36,187
620,0,621,21,237
621,0,622,21,237
622,0,623,21,237
623,0,624,21,237
624,0,625,21,237
625,0,626,21,237
626,0,627,21,237
627,0,628,21,237
628,0,629,21,237
629,0,630,21,237
630,0,631,21,237
631,0,632,21,237
632,0,633,21,237
633,0,634,21,237
634,0,635,21,237
635,0,636,21,237
636,0,637,21,237
637,0,638,21,237
638,0,639,21,237
639,0,640,21,237
640,0,641,182,312
641,0,642,182,312
642,0,643,194,310
643,0,644,195,312
644,0,645,201,313
645,0,646,204,312
646,0,647,199,310
647,0,648,199,310
648,0,649,199,310
649,0,650,199,310
650,0,651,199,310
651,0,652,199,310
652,0,653,199,310
653,0,654,199,310
654,0,655,199,310
655,0,656,199,310
656,0,657,199,310
657,0,658,199,310
658,0,659,199,310
659,0,660,199,310
660,0,661,199,310
661,0,662,199,310
662,0,663,230,236
663,0,664,231,237
664,0,665,234,234
665,0,666,234,239
666,0,667,235,235
667,0,668,235,234
668,0,669,235,232
669,0,670,235,234
670,0,671,234,235
671,0,672,234,235
672,0,673,234,238
673,0,674,233,239
674,0,675,233,240
675,0,676,232,240
676,0,677,232,241
677,0,678,229,242
678,0,679,227,243
679,0,680,224,243
680,0,681,220,243
681,0,682,217,242
682,0,683,212,243
683,0,684,210,243
684,0,685,209,243
685,0,686,208,243
686,0,687,207,243
687,0,688,206,241
688,0,689,207,241
689,0,690,208,241
690,0,691,209,241
691,0,692,208,242
692,0,693,209,243
693,0,694,212,244
694,0,695,214,244
695,0,696,214,244
696,0,697,215,243
697,0,698,217,243
698,0,699,218,244
699,0,700,218,245
700,0,701,219,244
701,0,702,221,243
702,0,703,223,239
703,0,704,225,239
704,0,705,226,239
705,0,706,229,238
706,0,707,232,237
707,0,708,237,237
708,0,709,240,238
709,0,710,243,238
710,0,711,246,238
711,0,712,247,238
712,0,713,249,240
713,0,714,249,241
714,0,715,251,242
715,0,716,252,242
716,0,717,254,243
717,0,718,255,243
718,0,719,255,245
719,0,720,255,246
720,0,721,255,245
721,0,722,255,245
722,0,723,256,243
723,0,724,256,242
724,0,725,257,240
725,0,726,258,238
726,0,727,259,237
727,0,728,260,235
728,0,729,263,236
729,0,730,265,235
730,0,731,267,237
731,0,732,269,239
732,0,733,271,238
733,0,734,272,238
734,0,735,273,239
735,0,736,276,240
736,0,737,279,241
737,0,738,280,242
738,0,739,282,243
739,0,740,285,243
740,0,741,285,243
741,0,742,286,244
742,0,743,287,244
743,0,744,288,244
744,0,745,289,244
745,0,746,288,244
746,0,747,287,243
747,0,748,289,240
748,0,749,293,241
749,0,750,297,243
750,0,751,301,241
751,0,752,306,241
752,0,753,310,241
753,0,754,312,241
754,0,755,316,241
755,0,756,318,241
756,0,757,319,243
757,0,758,318,244
758,0,759,318,245
759,0,760,316,244
760,0,761,317,244
761,0,762,319,243
762,0,763,321,244
763,0,764,322,244
764,0,765,325,244
765,0,766,325,244
766,0,767,328,246
767,0,768,329,246
768,0,769,330,247
769,0,770,332,246
770,0,771,334,246
771,0,772,334,246
772,0,773,334,246
773,0,774,334,246
774,0,775,334,246
775,0,776,347,248
776,0,777,350,251
777,0,778,351,249
778,0,779,352,250
779,0,780,353,250
780,0,781,355,252
781,0,782,355,252
782,0,783,350,246
783,0,784,353,247
784,0,785,355,247
785,0,786,357,247
786,0,787,358,247
787,0,788,361,246
788,0,789,361,245
789,0,790,362,245
790,0,791,362,245
791,0,792,370,251
792,0,793,371,252
793,0,794,368,246
794,0,795,373,251
795,0,796,373,251
796,0,797,373,252
797,0,798,374,252
798,0,799,374,252
799,0,800,376,251
800,0,801,376,254
801,0,802,378,254
802,0,803,379,255
803,0,804,380,256
804,0,805,380,251
805,0,806,381,252
806,0,807,381,253
807,0,808,382,252
808,0,809,382,252
809,0,810,383,253
810,0,811,383,252
811,0,812,384,252
812,0,813,385,251
813,0,814,386,251
814,0,815,387,250
815,0,816,388,250
816,0,817,389,251
817,0,818,389,251
818,0,819,389,251
819,0,820,390,250
820,0,821,391,251
821,0,822,391,251
822,0,823,392,252
823,0,824,394,251
824,0,825,394,252
825,0,826,395,252
826,0,827,395,253
827,0,828,396,252
828,0,829,397,251
829,0,830,397,250
830,0,831,400,250
831,0,832,401,249
832,0,833,402,248
833,0,834,404,249
834,0,835,407,248
835,0,836,410,247
836,0,837,412,247
837,0,838,414,246
838,0,839,415,246
839,0,840,416,247
840,0,841,417,247
841,0,842,418,248
842,0,843,419,248
843,0,844,419,248
844,0,845,419,248
845,0,846,419,249
846,0,847,421,250
847,0,848,422,249
848,0,849,423,249
849,0,850,423,249
850,0,851,424,249
851,0,852,424,249
852,0,853,426,247
853,0,854,426,247
854,0,855,428,248
855,0,856,429,247
856,0,857,430,247
857,0,858,431,246
858,0,859,433,248
859,0,860,434,248
860,0,861,434,248
861,0,862,435,248
862,0,863,435,248
863,0,864,438,250
864,0,865,440,250
865,0,866,441,249
866,0,867,442,249
867,0,868,443,249
868,0,869,444,248
869,0,870,446,248
870,0,871,447,248
871,0,872,446,249
872,0,873,448,249
873,0,874,448,249
874,0,875,448,249
875,0,876,448,249
876,0,877,448,249
877,0,878,448,249
878,0,879,448,249
879,0,880,448,249
880,0,881,448,249
881,0,882,448,249
882,0,883,448,249
883,0,884,448,249
884,0,885,448,249
885,0,886,448,249
886,0,887,448,249
887,0,888,448,249
888,0,889,448,249
889,0,890,448,249
890,0,891,448,249
891,0,892,448,249
892,0,893,448,249
893,0,894,448,249
894,0,895,448,249
895,0,896,448,249
896,0,897,448,249
897,0,898,448,249
898,0,899,448,249
899,0,900,448,249
900,0,901,448,249
901,0,902,448,249
902,0,903,448,249
903,0,904,448,249
904,0,905,448,249
905,0,906,448,249
906,0,907,448,249
907,0,908,448,249
908,0,909,448,249
909,0,910,448,249
910,0,911,449,247
911,0,912,448,247
912,0,913,447,247
913,0,914,447,247
914,0,915,446,248
915,0,916,446,248
916,0,917,444,247
917,0,918,443,247
918,0,919,442,249
919,0,920,441,248
920,0,921,441,249
921,0,922,440,250
922,0,923,435,249
923,0,924,435,249
924,0,925,433,249
925,0,926,432,250
926,0,927,431,251
927,0,928,430,250
928,0,929,428,251
929,0,930,427,251
930,0,931,427,251
931,0,932,427,250
932,0,933,426,251
933,0,934,426,251
934,0,935,426,252
935,0,936,426,252
936,0,937,425,252
937,0,938,424,252
938,0,939,424,252
939,0,940,423,252
940,0,941,423,252
941,0,942,423,252
942,0,943,421,251
943,0,944,421,251
944,0,945,420,250
945,0,946,420,251
946,0,947,419,250
947,0,948,419,250
948,0,949,419,251
949,0,950,419,250
950,0,951,418,250
951,0,952,416,249
952,0,953,415,249
953,0,954,415,249
954,0,955,414,249
955,0,956,414,249
956,0,957,414,248
957,0,958,413,249
958,0,959,413,249
959,0,960,412,249
960,0,961,411,249
961,0,962,410,249
962,0,963,408,249
963,0,964,408,249
964,0,965,408,250
965,0,966,408,249
966,0,967,407,249
967,0,968,407,250
968,0,969,404,249
969,0,970,403,249
970,0,971,402,249
971,0,972,402,249
972,0,973,402,249
973,0,974,401,249
974,0,975,399,248
975,0,976,398,248
976,0,977,397,248
977,0,978,396,248
978,0,979,395,249
979,0,980,394,249
980,0,981,393,249
981,0,982,393,249
982,0,983,392,249
983,0,984,392,251
984,0,985,393,249
985,0,986,392,249
986,0,987,392,250
987,0,988,391,252
988,0,989,391,252
989,0,990,391,252
990,0,991,390,250
991,0,992,389,250
992,0,993,388,249
993,0,994,388,249
994,0,995,387,248
995,0,996,387,247
996,0,997,386,247
997,0,998,386,247
998,0,999,386,248
999,0,1000,386,248
1000,0,1001,386,248
1001,0,1002,385,250
1002,0,1003,384,249
1003,0,1004,384,248
1004,0,1005,385,249
1005,0,1006,384,248
1006,0,1007,383,249
1007,0,1008,383,248
1008,0,1009,382,250
1009,0,1010,381,249
1010,0,1011,380,250
1011,0,1012,379,251
1012,0,1013,378,251
1013,0,1014,377,251
1014,0,1015,376,250
1015,0,1016,376,250
1016,0,1017,375,250
1017,0,1018,374,248
1018,0,1019,373,248
1019,0,1020,372,248
1020,0,1021,369,250
1021,0,1022,368,250
1022,0,1023,367,250
1023,0,1024,366,250
1024,0,1025,365,249
1025,0,1026,364,248
1026,0,1027,363,250
1027,0,1028,363,249
1028,0,1029,363,248
1029,0,1030,363,248
1030,0,1031,362,251
1031,0,1032,362,252
1032,0,1033,362,252
1033,0,1034,362,252
1034,0,1035,362,252
1035,0,1036,362,252
1036,0,1037,362,252
1037,0,1038,362,252
1038,0,1039,362,252
1039,0,1040,362,252
1040,0,1041,355,248
1041,0,1042,355,247
1042,0,1043,354,248
1043,0,1044,353,249
1044,0,1045,353,249
1045,0,1046,352,250
1046,0,1047,351,250
1047,0,1048,349,251
1048,0,1049,339,242
1049,0,1050,337,242
1050,0,1051,337,242
1051,0,1052,336,241
1052,0,1053,335,242
1053,0,1054,335,243
1054,0,1055,334,243
1055,0,1056,333,242
1056,0,1057,330,242
1057,0,1058,329,242
1058,0,1059,327,241
1059,0,1060,325,241
1060,0,1061,322,241
1061,0,1062,317,240
1062,0,1063,315,239
1063,0,1064,313,240
1064,0,1065,311,239
1065,0,1066,310,239
1066,0,1067,309,240
1067,0,1068,309,240
1068,0,1069,306,241
1069,0,1070,305,241
1070,0,1071,302,241
1071,0,1072,301,240
1072,0,1073,299,240
1073,0,1074,298,241
1074,0,1075,297,241
1075,0,1076,297,240
1076,0,1077,296,241
1077,0,1078,297,242
1078,0,1079,297,242
1079,0,1080,297,242
1080,0,1081,295,242
1081,0,1082,294,241
1082,0,1083,293,241
1083,0,1084,293,242
1084,0,1085,291,240
1085,0,1086,290,241
1086,0,1087,288,240
1087,0,1088,286,241
1088,0,1089,285,241
1089,0,1090,283,242
1090,0,1091,281,242
1091,0,1092,278,241
1092,0,1093,277,242
1093,0,1094,276,242
1094,0,1095,275,243
1095,0,1096,274,243
1096,0,1097,273,242
1097,0,1098,273,242
1098,0,1099,271,242
1099,0,1100,269,241
1100,0,1101,266,240
1101,0,1102,263,241
1102,0,1103,259,241
1103,0,1104,256,240
1104,0,1105,253,240
1105,0,1106,250,239
1106,0,1107,249,241
1107,0,1108,246,240
1108,0,1109,242,240
1109,0,1110,239,239
1110,0,1111,238,243
1111,0,1112,236,244
1112,0,1113,234,245
1113,0,1114,232,245
1114,0,1115,232,245
1115,0,1116,229,245
1116,0,1117,228,247
1117,0,1118,228,246
1118,0,1119,227,245
1119,0,1120,226,244
1120,0,1121,225,242
1121,0,1122,223,240
1122,0,1123,223,240
1123,0,1124,223,240
1124,0,1125,215,239
1125,0,1126,212,236
1126,0,1127,208,235
1127,0,1128,205,235
1128,0,1129,202,238
1129,0,1130,199,239
1130,0,1131,195,244
1131,0,1132,195,244
1132,0,1133,195,244
1133,0,1134,195,244
1134,0,1135,195,244
1135,0,1136,195,244
1136,0,1137,195,244
1137,0,1138,195,244
1138,0,1139,195,244
1139,0,1140,177,237
1140,0,1141,175,237
1141,0,1142,171,238
1142,0,1143,168,238
1143,0,1144,164,237
1144,0,1145,158,237
1145,0,1146,153,238
1146,0,1147,149,237
1147,0,1148,147,236
1148,0,1149,144,231
1149,0,1150,140,231
1150,0,1151,136,256
1151,0,1152,134,260
1152,0,1153,133,262
1153,0,1154,131,263
1154,0,1155,131,262
1155,0,1156,131,262
1156,0,1157,132,263
1157,0,1158,133,263
1158,0,1159,133,264
1159,0,1160,136,265
1160,0,1161,137,266
1161,0,1162,139,266
1162,0,1163,141,231
1163,0,1164,143,232
1164,0,1165,144,231
1165,0,1166,146,229
1166,0,1167,147,230
1167,0,1168,147,230
1168,0,1169,148,231
1169,0,1170,147,266
1170,0,1171,146,230
1171,0,1172,147,229
1172,0,1173,147,229
1173,0,1174,147,229
1174,0,1175,147,229
1175,0,1176,147,229
1176,0,1177,147,229
1177,0,1178,147,229
1178,0,1179,147,229
1179,0,1180,147,229
1180,0,1181,147,229
1181,0,1182,147,229
1182,0,1183,147,229
1183,0,1184,147,229
1184,0,1185,147,229
1185,0,1186,147,229
1186,0,1187,147,229
1187,0,1188,147,229
1188,0,1189,147,229
1189,0,1190,147,229
1190,0,1191,148,232
1191,0,1192,148,232
1192,0,1193,148,232
1193,0,1194,148,232
1194,0,1195,150,233
1195,0,1196,153,236
1196,0,1197,156,202
1197,0,1198,161,226
1198,0,1199,161,226
1199,0,1200,161,226
1200,0,1201,161,226
1201,0,1202,157,188
1202,0,1203,162,189
1203,0,1204,165,190
1204,0,1205,166,189
1205,0,1206,166,190
1206,0,1207,166,191
1207,0,1208,165,191
1208,0,1209,165,195
1209,0,1210,165,197
1210,0,1211,161,198
1211,0,1212,158,199
1212,0,1213,156,198
1213,0,1214,154,196
1214,0,1215,154,196
1215,0,1216,154,196
1216,0,1217,154,196
1217,0,1218,154,198
1218,0,1219,157,200
1219,0,1220,161,201
1220,0,1221,164,202
1221,0,1222,168,203
1222,0,1223,169,202
1223,0,1224,174,201
1224,0,1225,176,201
1225,0,1226,178,203
1226,0,1227,182,203
1227,0,1228,183,204
1228,0,1229,184,208
1229,0,1230,184,208
1230,0,1231,184,209
1231,0,1232,183,214
1232,0,1233,183,215
1233,0,1234,183,215
1234,0,1235,184,214
1235,0,1236,188,211
1236,0,1237,191,210
1237,0,1238,194,211
1238,0,1239,196,209
1239,0,1240,208,205
1240,0,1241,208,205
1241,0,1242,208,205
1242,0,1243,208,205
1243,0,1244,208,205
