object_id,frame_list,x-coordinate,y-coordinate,angle
0,1,383,243,0.42999999999999994
0,2,391,262,0.4033333333333333
0,3,385,246,0.42333333333333334
0,4,375,257,0.45666666666666655
0,5,376,256,0.45333333333333337
0,6,382,239,0.43333333333333335
0,7,371,241,0.47
0,8,377,249,0.44999999999999996
0,9,388,261,0.41333333333333333
0,10,376,251,0.45333333333333337
0,11,379,259,0.44333333333333336
0,12,374,248,0.45999999999999996
0,13,366,246,0.4866666666666666
0,14,362,258,0.5
0,15,381,257,0.43666666666666654
0,16,381,241,0.43666666666666654
0,17,361,258,0.5033333333333332
0,18,378,257,0.44666666666666655
0,19,372,238,0.46666666666666656
0,20,375,256,0.45666666666666655
0,21,387,251,0.4166666666666665
0,22,351,262,0.5366666666666666
0,23,364,270,0.4933333333333332
0,24,371,261,0.47
0,25,376,240,0.45333333333333337
0,26,358,228,0.5133333333333332
0,27,371,242,0.47
0,28,367,262,0.48333333333333317
0,29,378,255,0.44666666666666655
0,30,359,240,0.51
0,31,369,248,0.47666666666666657
0,32,362,250,0.5
0,33,355,242,0.5233333333333332
0,34,357,247,0.5166666666666666
0,35,357,231,0.5166666666666666
0,36,353,231,0.53
0,37,356,247,0.52
0,38,348,255,0.5466666666666666
0,39,358,243,0.5133333333333332
0,40,348,245,0.5466666666666666
0,41,361,261,0.5033333333333332
0,42,351,243,0.5366666666666666
0,43,351,259,0.5366666666666666
0,44,346,261,0.5533576642335769
0,45,348,242,0.5466666666666666
0,46,322,242,0.6339416058394163
0,47,341,231,0.5701459854014601
0,48,341,249,0.5701459854014601
0,49,341,238,0.5701459854014601
0,50,333,239,0.5970072992700732
0,51,364,238,0.4933333333333332
0,52,337,261,0.5835766423357667
0,53,316,256,0.6540875912408763
0,54,334,247,0.5936496350364966
0,55,333,252,0.5970072992700732
0,56,313,238,0.6641605839416063
0,57,334,253,0.5936496350364966
0,58,317,243,0.6507299270072997
0,59,310,242,0.6742335766423362
0,60,317,236,0.6507299270072997
0,61,316,247,0.6540875912408763
