,object_id,frame_list,x-coordinate,y-coordinate
135,0,136,253,245
136,0,137,254,244
137,0,138,255,245
138,0,139,257,245
139,0,140,258,246
140,0,141,260,247
141,0,142,265,246
142,0,143,266,245
143,0,144,267,246
144,0,145,268,247
145,0,146,269,247
146,0,147,269,247
147,0,148,269,246
148,0,149,270,246
149,0,150,271,245
150,0,151,275,245
151,0,152,278,245
152,0,153,284,246
153,0,154,286,245
154,0,155,288,245
155,0,156,289,244
156,0,157,291,241
157,0,158,294,240
158,0,159,297,241
159,0,160,299,241
160,0,161,300,241
161,0,162,300,240
162,0,163,300,241
163,0,164,301,245
164,0,165,303,245
165,0,166,304,245
166,0,167,306,245
167,0,168,307,246
168,0,169,310,245
169,0,170,310,245
170,0,171,310,245
171,0,172,311,245
172,0,173,312,245
173,0,174,313,246
174,0,175,315,244
175,0,176,315,244
176,0,177,316,244
177,0,178,317,244
178,0,179,317,245
179,0,180,319,245
180,0,181,321,246
181,0,182,324,245
182,0,183,325,246
183,0,184,327,246
184,0,185,330,245
185,0,186,332,245
186,0,187,332,245
187,0,188,334,245
188,0,189,334,246
189,0,190,337,245
190,0,191,337,245
191,0,192,338,244
192,0,193,339,244
193,0,194,341,244
194,0,195,342,242
195,0,196,343,243
196,0,197,344,243
197,0,198,346,243
198,0,199,348,242
199,0,200,349,241
200,0,201,351,241
201,0,202,352,241
202,0,203,355,241
203,0,204,357,241
204,0,205,359,241
205,0,206,359,241
206,0,207,360,242
207,0,208,361,242
208,0,209,362,243
209,0,210,362,243
210,0,211,363,243
211,0,212,363,243
212,0,213,364,243
213,0,214,365,244
214,0,215,365,242
215,0,216,367,242
216,0,217,368,242
217,0,218,369,241
218,0,219,369,241
219,0,220,376,249
220,0,221,378,247
221,0,222,379,247
222,0,223,380,248
223,0,224,380,250
224,0,225,381,251
225,0,226,381,251
226,0,227,382,252
227,0,228,383,251
228,0,229,381,243
229,0,230,383,244
230,0,231,384,244
231,0,232,385,245
232,0,233,386,244
233,0,234,387,245
234,0,235,388,244
235,0,236,389,243
236,0,237,391,243
237,0,238,392,244
238,0,239,393,243
239,0,240,394,243
240,0,241,397,243
241,0,242,399,242
242,0,243,400,242
243,0,244,401,242
244,0,245,401,242
245,0,246,401,242
246,0,247,407,250
247,0,248,407,249
248,0,249,408,250
249,0,250,409,250
250,0,251,409,251
251,0,252,410,250
252,0,253,411,251
253,0,254,411,250
254,0,255,411,251
255,0,256,411,251
256,0,257,411,251
257,0,258,411,251
258,0,259,411,250
259,0,260,411,250
260,0,261,412,249
261,0,262,411,249
262,0,263,411,250
263,0,264,411,250
264,0,265,411,250
265,0,266,412,249
266,0,267,412,249
267,0,268,412,250
268,0,269,412,249
269,0,270,412,250
270,0,271,412,249
271,0,272,411,248
272,0,273,411,248
273,0,274,410,248
274,0,275,410,248
275,0,276,409,248
276,0,277,409,249
277,0,278,408,250
278,0,279,409,251
279,0,280,412,251
280,0,281,414,251
281,0,282,416,250
282,0,283,417,251
283,0,284,416,251
284,0,285,414,251
285,0,286,414,251
286,0,287,415,252
287,0,288,415,251
288,0,289,415,251
289,0,290,414,251
290,0,291,413,251
291,0,292,414,250
292,0,293,413,250
293,0,294,414,250
294,0,295,414,250
295,0,296,414,251
296,0,297,414,250
297,0,298,413,250
298,0,299,413,250
299,0,300,414,249
300,0,301,414,249
301,0,302,413,249
302,0,303,413,249
303,0,304,412,248
304,0,305,412,248
305,0,306,411,248
306,0,307,411,249
307,0,308,410,248
308,0,309,410,248
309,0,310,410,247
310,0,311,410,247
311,0,312,409,247
312,0,313,408,249
313,0,314,407,249
314,0,315,407,249
315,0,316,405,252
316,0,317,404,252
317,0,318,402,251
318,0,319,402,252
319,0,320,402,253
320,0,321,402,253
321,0,322,400,253
322,0,323,399,253
323,0,324,397,253
324,0,325,396,255
325,0,326,395,255
326,0,327,393,255
327,0,328,391,254
328,0,329,390,251
329,0,330,389,251
330,0,331,388,251
331,0,332,386,250
332,0,333,384,250
333,0,334,382,250
334,0,335,380,251
335,0,336,380,252
336,0,337,379,251
337,0,338,378,251
338,0,339,378,251
339,0,340,377,252
340,0,341,377,253
341,0,342,376,253
342,0,343,375,252
343,0,344,375,252
344,0,345,375,252
345,0,346,373,252
346,0,347,373,251
347,0,348,372,251
348,0,349,372,251
349,0,350,372,250
350,0,351,372,251
351,0,352,371,251
352,0,353,371,250
353,0,354,370,250
354,0,355,370,251
355,0,356,369,250
356,0,357,369,250
357,0,358,369,250
358,0,359,369,250
359,0,360,368,249
360,0,361,367,248
361,0,362,368,247
362,0,363,367,248
363,0,364,367,249
364,0,365,366,251
365,0,366,366,251
366,0,367,365,251
367,0,368,364,251
368,0,369,364,250
369,0,370,363,251
370,0,371,362,251
371,0,372,362,251
372,0,373,362,251
373,0,374,361,251
374,0,375,361,251
375,0,376,352,242
376,0,377,351,243
377,0,378,350,242
378,0,379,349,242
379,0,380,349,241
380,0,381,347,241
381,0,382,346,241
382,0,383,345,241
383,0,384,351,249
384,0,385,349,249
385,0,386,348,249
386,0,387,339,241
387,0,388,338,241
388,0,389,338,241
389,0,390,338,241
390,0,391,338,241
391,0,392,338,241
392,0,393,338,241
393,0,394,333,242
394,0,395,333,243
395,0,396,332,243
396,0,397,333,243
397,0,398,333,244
398,0,399,333,244
399,0,400,333,243
400,0,401,333,243
401,0,402,332,243
402,0,403,332,243
403,0,404,332,244
404,0,405,331,244
405,0,406,331,245
406,0,407,329,244
407,0,408,328,244
408,0,409,327,243
409,0,410,327,243
410,0,411,326,243
411,0,412,324,244
412,0,413,323,243
413,0,414,322,243
414,0,415,321,243
415,0,416,317,245
416,0,417,315,245
417,0,418,314,245
418,0,419,313,246
419,0,420,312,246
420,0,421,312,246
421,0,422,311,245
422,0,423,311,246
423,0,424,310,246
424,0,425,309,245
425,0,426,308,245
426,0,427,306,246
427,0,428,303,244
428,0,429,300,245
429,0,430,298,244
430,0,431,295,244
431,0,432,291,244
432,0,433,289,244
433,0,434,287,243
434,0,435,286,243
435,0,436,286,244
436,0,437,286,244
437,0,438,285,244
438,0,439,285,244
439,0,440,284,244
440,0,441,284,244
441,0,442,284,244
442,0,443,283,245
443,0,444,282,246
444,0,445,282,247
445,0,446,282,247
446,0,447,282,247
447,0,448,278,244
448,0,449,274,244
449,0,450,273,243
450,0,451,271,244
451,0,452,267,242
452,0,453,265,242
453,0,454,265,242
454,0,455,266,241
455,0,456,267,241
456,0,457,266,242
457,0,458,265,242
458,0,459,265,242
459,0,460,264,242
460,0,461,264,242
461,0,462,262,242
462,0,463,257,243
463,0,464,255,244
464,0,465,255,245
465,0,466,252,245
466,0,467,254,244
467,0,468,253,245
468,0,469,253,245
469,0,470,254,245
470,0,471,253,245
471,0,472,254,245
472,0,473,253,245
473,0,474,252,245
474,0,475,251,244
475,0,476,249,242
476,0,477,247,243
477,0,478,244,244
478,0,479,242,244
479,0,480,240,243
480,0,481,238,242
481,0,482,237,242
482,0,483,236,241
483,0,484,233,241
484,0,485,231,241
485,0,486,231,240
486,0,487,230,240
487,0,488,230,242
488,0,489,229,242
489,0,490,229,242
490,0,491,229,241
491,0,492,229,242
492,0,493,228,242
493,0,494,227,242
494,0,495,227,242
495,0,496,227,243
496,0,497,227,243
497,0,498,226,243
498,0,499,227,243
499,0,500,227,243
500,0,501,227,243
501,0,502,228,243
502,0,503,228,243
503,0,504,228,243
504,0,505,228,242
505,0,506,228,243
506,0,507,227,243
507,0,508,228,242
508,0,509,227,242
509,0,510,227,242
510,0,511,227,243
511,0,512,226,242
512,0,513,226,243
513,0,514,226,244
514,0,515,226,244
515,0,516,226,243
516,0,517,226,243
517,0,518,226,243
518,0,519,226,243
519,0,520,226,243
520,0,521,227,243
521,0,522,227,243
522,0,523,227,243
523,0,524,227,243
524,0,525,227,242
525,0,526,227,242
526,0,527,227,242
527,0,528,227,242
528,0,529,227,242
529,0,530,227,242
530,0,531,228,241
531,0,532,229,241
532,0,533,228,242
533,0,534,229,242
534,0,535,229,241
535,0,536,230,241
536,0,537,230,241
537,0,538,229,242
538,0,539,230,242
539,0,540,230,242
540,0,541,230,242
541,0,542,230,242
542,0,543,230,241
543,0,544,230,241
544,0,545,230,242
545,0,546,229,241
546,0,547,230,241
547,0,548,230,241
548,0,549,230,242
549,0,550,229,242
550,0,551,230,241
551,0,552,231,242
552,0,553,233,242
553,0,554,234,241
554,0,555,235,240
555,0,556,236,241
556,0,557,239,244
557,0,558,241,243
558,0,559,241,244
559,0,560,242,243
560,0,561,241,243
561,0,562,243,243
562,0,563,244,244
563,0,564,248,244
564,0,565,247,244
565,0,566,248,243
566,0,567,247,243
567,0,568,250,244
568,0,569,250,245
569,0,570,252,244
570,0,571,253,244
571,0,572,256,245
572,0,573,257,246
573,0,574,260,245
574,0,575,262,246
575,0,576,265,246
576,0,577,267,245
577,0,578,270,244
578,0,579,272,244
579,0,580,273,244
580,0,581,274,243
581,0,582,277,244
582,0,583,278,246
583,0,584,283,247
584,0,585,286,247
585,0,586,288,247
586,0,587,289,247
587,0,588,290,247
588,0,589,291,247
589,0,590,291,246
590,0,591,291,246
591,0,592,292,246
592,0,593,293,246
593,0,594,294,245
594,0,595,294,244
595,0,596,298,245
596,0,597,300,244
597,0,598,303,244
598,0,599,307,244
599,0,600,309,245
600,0,601,311,243
601,0,602,313,244
602,0,603,315,243
603,0,604,318,242
604,0,605,319,243
605,0,606,320,243
606,0,607,320,244
607,0,608,321,245
608,0,609,322,245
609,0,610,323,241
610,0,611,324,243
611,0,612,326,241
612,0,613,327,243
613,0,614,326,242
614,0,615,327,242
615,0,616,329,241
616,0,617,331,241
617,0,618,332,241
618,0,619,333,241
619,0,620,334,244
620,0,621,334,243
621,0,622,336,242
622,0,623,339,241
623,0,624,339,242
624,0,625,340,243
625,0,626,341,243
626,0,627,342,243
627,0,628,344,243
628,0,629,345,243
629,0,630,349,243
630,0,631,352,243
631,0,632,354,243
632,0,633,356,243
633,0,634,358,242
634,0,635,360,243
635,0,636,360,243
636,0,637,361,244
637,0,638,362,244
638,0,639,361,244
639,0,640,361,244
640,0,641,363,243
641,0,642,364,243
642,0,643,366,243
643,0,644,369,243
644,0,645,372,242
645,0,646,374,242
646,0,647,374,242
647,0,648,376,243
648,0,649,377,241
649,0,650,377,241
650,0,651,378,241
651,0,652,379,241
652,0,653,380,242
653,0,654,382,242
654,0,655,382,243
655,0,656,382,244
656,0,657,383,244
657,0,658,383,244
658,0,659,383,243
659,0,660,384,244
660,0,661,385,245
661,0,662,387,243
662,0,663,388,243
663,0,664,389,243
664,0,665,389,244
665,0,666,394,250
666,0,667,395,250
667,0,668,396,251
668,0,669,396,251
669,0,670,397,251
670,0,671,397,251
671,0,672,397,250
672,0,673,399,251
673,0,674,400,251
674,0,675,401,252
675,0,676,402,252
676,0,677,403,252
677,0,678,403,252
678,0,679,405,250
679,0,680,406,251
680,0,681,407,248
681,0,682,409,249
682,0,683,410,248
683,0,684,410,249
684,0,685,410,248
685,0,686,410,250
686,0,687,410,250
687,0,688,410,251
688,0,689,410,251
689,0,690,410,250
690,0,691,410,249
691,0,692,411,250
692,0,693,411,251
693,0,694,411,252
694,0,695,412,251
695,0,696,412,251
696,0,697,412,251
697,0,698,412,250
698,0,699,413,248
699,0,700,413,249
700,0,701,414,249
701,0,702,414,249
702,0,703,415,249
703,0,704,416,249
704,0,705,416,249
705,0,706,416,251
706,0,707,417,251
707,0,708,417,251
708,0,709,417,251
709,0,710,416,251
710,0,711,417,250
711,0,712,418,250
712,0,713,418,249
713,0,714,418,249
714,0,715,417,249
715,0,716,417,249
716,0,717,417,249
717,0,718,417,248
718,0,719,415,248
719,0,720,414,248
720,0,721,414,247
721,0,722,413,247
722,0,723,412,248
723,0,724,412,248
724,0,725,411,248
725,0,726,411,247
726,0,727,411,247
727,0,728,411,248
728,0,729,411,249
729,0,730,410,250
730,0,731,409,250
731,0,732,409,250
732,0,733,409,249
733,0,734,409,249
734,0,735,409,250
735,0,736,408,249
736,0,737,409,249
737,0,738,409,249
738,0,739,408,249
739,0,740,408,250
740,0,741,408,250
741,0,742,408,250
742,0,743,408,249
743,0,744,409,249
744,0,745,409,249
745,0,746,409,249
746,0,747,409,249
747,0,748,410,250
748,0,749,410,250
749,0,750,410,251
750,0,751,411,250
751,0,752,411,249
752,0,753,411,249
753,0,754,411,249
754,0,755,411,248
755,0,756,411,249
756,0,757,411,248
757,0,758,412,248
758,0,759,411,248
759,0,760,411,247
760,0,761,411,247
761,0,762,410,249
762,0,763,410,250
763,0,764,410,250
764,0,765,409,250
765,0,766,408,251
766,0,767,408,251
767,0,768,408,251
768,0,769,408,251
769,0,770,408,251
770,0,771,408,251
771,0,772,402,243
772,0,773,401,243
773,0,774,400,242
774,0,775,398,243
775,0,776,398,243
776,0,777,395,242
777,0,778,395,242
778,0,779,393,242
779,0,780,393,241
780,0,781,392,241
781,0,782,391,242
782,0,783,390,241
783,0,784,389,242
784,0,785,388,242
785,0,786,387,242
786,0,787,387,239
787,0,788,387,242
788,0,789,387,241
789,0,790,388,242
790,0,791,388,243
791,0,792,388,243
792,0,793,388,243
793,0,794,389,242
794,0,795,388,243
795,0,796,388,243
796,0,797,388,243
797,0,798,389,242
798,0,799,389,241
799,0,800,390,241
800,0,801,389,240
801,0,802,389,240
802,0,803,388,240
803,0,804,387,240
804,0,805,385,241
805,0,806,383,240
806,0,807,382,240
807,0,808,380,242
808,0,809,378,242
809,0,810,375,242
810,0,811,374,244
811,0,812,374,243
812,0,813,373,245
813,0,814,371,245
814,0,815,370,243
815,0,816,369,243
816,0,817,368,243
817,0,818,366,242
818,0,819,365,242
819,0,820,363,242
820,0,821,361,243
821,0,822,359,243
822,0,823,356,243
823,0,824,354,244
824,0,825,352,243
825,0,826,351,243
826,0,827,349,243
827,0,828,348,244
828,0,829,347,244
829,0,830,346,245
830,0,831,346,245
831,0,832,345,245
832,0,833,341,245
833,0,834,340,246
834,0,835,339,246
835,0,836,337,247
836,0,837,337,247
837,0,838,335,246
838,0,839,333,243
839,0,840,329,243
840,0,841,328,243
841,0,842,327,243
842,0,843,325,243
843,0,844,323,244
844,0,845,322,243
845,0,846,319,243
846,0,847,319,242
847,0,848,317,242
848,0,849,315,241
849,0,850,314,242
850,0,851,313,243
851,0,852,310,243
852,0,853,307,244
853,0,854,303,243
854,0,855,300,242
855,0,856,298,242
856,0,857,297,241
857,0,858,297,241
858,0,859,296,242
859,0,860,298,241
860,0,861,297,241
861,0,862,295,241
862,0,863,293,241
863,0,864,290,243
864,0,865,288,242
865,0,866,283,241
866,0,867,279,242
867,0,868,277,241
868,0,869,274,241
869,0,870,271,241
870,0,871,270,242
871,0,872,270,243
872,0,873,270,243
873,0,874,268,244
874,0,875,267,247
875,0,876,263,245
876,0,877,262,245
877,0,878,259,244
878,0,879,258,244
879,0,880,258,246
880,0,881,256,245
881,0,882,254,244
882,0,883,253,243
883,0,884,253,243
884,0,885,253,243
885,0,886,253,243
886,0,887,253,243
887,0,888,253,243
888,0,889,243,250
889,0,890,240,250
890,0,891,240,248
891,0,892,238,248
892,0,893,237,247
893,0,894,237,245
894,0,895,237,249
895,0,896,237,242
896,0,897,235,240
897,0,898,233,239
898,0,899,231,239
899,0,900,230,239
900,0,901,230,238
901,0,902,229,240
902,0,903,229,240
903,0,904,227,240
904,0,905,227,240
905,0,906,227,240
906,0,907,227,241
907,0,908,228,243
908,0,909,228,244
909,0,910,227,245
910,0,911,227,245
911,0,912,225,246
912,0,913,223,248
913,0,914,218,246
914,0,915,216,246
915,0,916,214,248
916,0,917,213,250
917,0,918,211,248
918,0,919,207,248
919,0,920,206,247
920,0,921,207,248
921,0,922,206,248
922,0,923,203,247
923,0,924,204,246
924,0,925,205,246
925,0,926,204,246
926,0,927,204,245
927,0,928,207,243
928,0,929,206,246
929,0,930,206,247
930,0,931,208,246
931,0,932,208,247
932,0,933,209,247
933,0,934,210,247
934,0,935,210,248
935,0,936,210,248
936,0,937,210,247
937,0,938,210,247
938,0,939,209,247
939,0,940,210,246
940,0,941,210,244
941,0,942,212,242
942,0,943,213,243
943,0,944,213,242
944,0,945,212,243
945,0,946,212,243
946,0,947,213,244
947,0,948,213,244
948,0,949,215,244
949,0,950,219,246
950,0,951,220,246
951,0,952,221,246
952,0,953,221,247
953,0,954,222,247
954,0,955,222,246
955,0,956,226,247
956,0,957,232,244
957,0,958,232,243
958,0,959,239,244
959,0,960,240,244
960,0,961,244,245
961,0,962,245,245
962,0,963,246,244
963,0,964,252,245
964,0,965,254,244
965,0,966,256,243
966,0,967,257,244
967,0,968,258,244
968,0,969,257,245
969,0,970,257,245
970,0,971,257,245
971,0,972,259,244
972,0,973,261,244
973,0,974,264,244
974,0,975,265,248
975,0,976,266,249
976,0,977,266,244
977,0,978,268,244
978,0,979,270,243
979,0,980,276,244
980,0,981,275,244
981,0,982,275,244
982,0,983,275,244
983,0,984,275,244
984,0,985,286,245
985,0,986,289,247
986,0,987,291,248
987,0,988,292,251
988,0,989,292,251
989,0,990,292,251
990,0,991,292,251
991,0,992,293,245
992,0,993,296,244
993,0,994,299,246
994,0,995,299,245
995,0,996,299,245
996,0,997,298,245
997,0,998,300,244
998,0,999,303,243
999,0,1000,304,243
1000,0,1001,308,244
1001,0,1002,319,252
1002,0,1003,313,242
1003,0,1004,315,241
1004,0,1005,315,241
1005,0,1006,316,241
1006,0,1007,316,241
1007,0,1008,316,241
1008,0,1009,316,241
1009,0,1010,333,252
1010,0,1011,333,252
1011,0,1012,334,252
1012,0,1013,335,253
1013,0,1014,336,253
1014,0,1015,337,253
1015,0,1016,339,253
1016,0,1017,340,253
1017,0,1018,341,252
1018,0,1019,341,252
1019,0,1020,341,252
1020,0,1021,345,251
1021,0,1022,346,250
1022,0,1023,347,249
1023,0,1024,349,244
1024,0,1025,351,245
1025,0,1026,352,246
1026,0,1027,352,250
1027,0,1028,354,252
1028,0,1029,355,252
1029,0,1030,355,255
1030,0,1031,355,255
1031,0,1032,360,252
1032,0,1033,361,251
1033,0,1034,363,257
1034,0,1035,362,252
1035,0,1036,363,252
1036,0,1037,364,251
1037,0,1038,364,250
1038,0,1039,364,250
1039,0,1040,366,251
1040,0,1041,367,250
1041,0,1042,369,250
1042,0,1043,370,251
1043,0,1044,371,253
1044,0,1045,373,252
1045,0,1046,373,251
1046,0,1047,374,251
1047,0,1048,375,252
1048,0,1049,375,251
1049,0,1050,375,252
1050,0,1051,376,253
1051,0,1052,376,255
1052,0,1053,376,255
1053,0,1054,376,255
1054,0,1055,377,255
1055,0,1056,377,254
1056,0,1057,377,252
1057,0,1058,377,251
1058,0,1059,378,250
1059,0,1060,378,250
1060,0,1061,379,249
1061,0,1062,379,250
1062,0,1063,379,251
1063,0,1064,380,251
1064,0,1065,381,249
1065,0,1066,381,252
1066,0,1067,381,254
1067,0,1068,381,253
1068,0,1069,382,253
1069,0,1070,383,253
1070,0,1071,384,254
1071,0,1072,385,253
1072,0,1073,386,253
1073,0,1074,386,253
1074,0,1075,387,254
1075,0,1076,388,253
1076,0,1077,391,252
1077,0,1078,391,252
1078,0,1079,392,252
1079,0,1080,393,250
1080,0,1081,393,250
1081,0,1082,394,250
1082,0,1083,395,250
1083,0,1084,396,250
1084,0,1085,397,249
1085,0,1086,398,248
1086,0,1087,399,249
1087,0,1088,400,250
1088,0,1089,400,251
1089,0,1090,401,251
1090,0,1091,402,250
1091,0,1092,402,250
1092,0,1093,403,250
1093,0,1094,404,250
1094,0,1095,404,250
1095,0,1096,404,249
1096,0,1097,404,250
1097,0,1098,407,248
1098,0,1099,407,248
1099,0,1100,406,249
1100,0,1101,404,250
1101,0,1102,404,250
1102,0,1103,404,250
1103,0,1104,404,251
1104,0,1105,404,251
1105,0,1106,405,251
1106,0,1107,407,251
1107,0,1108,408,250
1108,0,1109,408,250
1109,0,1110,407,250
1110,0,1111,407,249
1111,0,1112,406,250
1112,0,1113,405,250
1113,0,1114,405,250
1114,0,1115,403,250
1115,0,1116,402,250
1116,0,1117,401,250
1117,0,1118,400,250
1118,0,1119,399,250
1119,0,1120,398,249
1120,0,1121,397,249
1121,0,1122,396,250
1122,0,1123,396,250
1123,0,1124,396,249
1124,0,1125,396,249
1125,0,1126,395,249
1126,0,1127,395,249
1127,0,1128,394,249
1128,0,1129,394,249
1129,0,1130,394,249
1130,0,1131,394,249
