object_id,frame_list,x-coordinate,y-coordinate,angle
0,1,95,257,2.919
0,2,100,247,2.902
0,3,89,265,2.9394
0,4,79,277,2.9734
0,5,96,271,2.9156
0,6,87,271,2.9462
0,7,74,262,2.9904
0,8,77,241,2.9802
0,9,90,266,2.936
0,10,104,255,2.8884
0,11,88,270,2.9428
0,12,106,277,2.8816
0,13,99,277,2.9054
0,14,107,251,2.8782
0,15,115,264,2.851
0,16,108,253,2.8748
0,17,104,274,2.8884
0,18,123,273,2.8238
0,19,121,265,2.8306
0,20,114,261,2.8544
0,21,97,267,2.9122
0,22,106,261,2.8816
0,23,100,252,2.902
0,24,112,267,2.8612
0,25,104,254,2.8884
0,26,101,250,2.8986
0,27,119,249,2.8374
0,28,113,248,2.8578
0,29,106,270,2.8816
0,30,93,262,2.9258
0,31,106,254,2.8816
0,32,131,267,2.7966
0,33,106,263,2.8816
0,34,130,275,2.8
0,35,123,261,2.8238
0,36,93,270,2.9258
0,37,110,273,2.868
0,38,96,255,2.9156
0,39,114,251,2.8544
0,40,112,245,2.8612
0,41,132,258,2.7932
0,42,117,250,2.8442
0,43,109,234,2.8714
0,44,118,275,2.8407999999999998
0,45,117,265,2.8442
0,46,128,256,2.8068
0,47,108,279,2.8748
0,48,115,266,2.851
0,49,123,277,2.8238
0,50,119,256,2.8374
0,51,122,259,2.8272
0,52,106,266,2.8816
0,53,133,257,2.7898
0,54,128,258,2.8068
0,55,133,258,2.7898
0,56,113,249,2.8578
0,57,120,275,2.834
0,58,128,264,2.8068
0,59,128,260,2.8068
0,60,132,268,2.7932
0,61,133,258,2.7898
0,62,134,264,2.7864
0,63,140,260,2.766
0,64,134,267,2.7864
0,65,137,259,2.7762000000000002
0,66,126,251,2.8136
0,67,130,255,2.8
0,68,140,269,2.766
0,69,125,249,2.817
0,70,148,262,2.7388
0,71,129,252,2.8034
0,72,144,267,2.7524
0,73,144,252,2.7524
0,74,132,260,2.7932
0,75,130,253,2.8
0,76,147,257,2.7422
0,77,130,270,2.8
0,78,133,243,2.7898
0,79,134,260,2.7864
0,80,148,237,2.7388
0,81,124,243,2.8204000000000002
0,82,139,256,2.7694
0,83,156,248,2.7116
0,84,140,262,2.766
0,85,135,245,2.783
0,86,142,243,2.7592
0,87,145,261,2.749
0,88,133,266,2.7898
0,89,142,255,2.7592
0,90,149,264,2.7354000000000003
0,91,126,265,2.8136
0,92,128,262,2.8068
0,93,147,258,2.7422
0,94,138,256,2.7728
0,95,140,262,2.766
0,96,143,255,2.7558
0,97,149,252,2.7354000000000003
0,98,133,272,2.7898
0,99,140,267,2.766
0,100,138,246,2.7728
0,101,152,267,2.7252
0,102,132,255,2.7932
0,103,146,261,2.7456
0,104,152,256,2.7252
0,105,149,273,2.7354000000000003
0,106,153,257,2.7218
0,107,143,259,2.7558
0,108,156,257,2.7116
0,109,163,266,2.6878
0,110,147,259,2.7422
0,111,158,260,2.7048
0,112,167,251,2.6742
0,113,160,251,2.698
0,114,162,270,2.6912000000000003
0,115,164,263,2.6844
0,116,147,265,2.7422
0,117,157,262,2.7082
0,118,168,246,2.6708
0,119,164,249,2.6844
0,120,157,260,2.7082
0,121,152,256,2.7252
0,122,166,261,2.6776
0,123,175,254,2.6470000000000002
0,124,159,249,2.7014
0,125,172,254,2.6572
0,126,143,252,2.7558
0,127,161,246,2.6946
0,128,174,244,2.6504
0,129,173,255,2.6538
0,130,164,248,2.6844
0,131,172,264,2.6572
0,132,158,244,2.7048
0,133,174,246,2.6504
0,134,193,241,2.5732456140350877
0,135,173,248,2.6538
0,136,180,250,2.62
0,137,179,277,2.6334
0,138,163,258,2.6878
0,139,176,249,2.6436
0,140,183,243,2.6092105263157896
0,141,167,236,2.6742
0,142,177,231,2.6402
0,143,194,242,2.569649122807018
0,144,183,247,2.6092105263157896
0,145,188,253,2.591228070175439
0,146,180,235,2.62
0,147,197,266,2.558859649122807
0,148,183,239,2.6092105263157896
0,149,191,232,2.580438596491228
0,150,185,236,2.6020175438596493
0,151,193,248,2.5732456140350877
0,152,200,257,2.5480701754385966
0,153,189,248,2.5876315789473687
0,154,206,253,2.5264912280701757
0,155,202,245,2.5408771929824563
0,156,206,244,2.5264912280701757
0,157,194,252,2.569649122807018
0,158,194,248,2.569649122807018
0,159,200,239,2.5480701754385966
0,160,203,256,2.537280701754386
0,161,191,272,2.580438596491228
0,162,205,246,2.530087719298246
0,163,192,254,2.5768421052631583
0,164,198,242,2.555263157894737
0,165,207,251,2.5228947368421055
0,166,198,239,2.555263157894737
0,167,201,240,2.5444736842105264
0,168,202,243,2.5408771929824563
0,169,222,230,2.468947368421053
0,170,219,224,2.4797368421052632
0,171,221,242,2.472543859649123
0,172,214,244,2.497719298245614
0,173,215,254,2.494122807017544
0,174,231,239,2.436578947368421
0,175,229,249,2.4437719298245613
0,176,225,241,2.4581578947368423
0,177,214,248,2.497719298245614
0,178,239,248,2.4078070175438597
0,179,234,238,2.4257894736842105
0,180,224,229,2.4617543859649125
0,181,250,238,2.3682456140350876
0,182,250,251,2.3682456140350876
0,183,251,258,2.364649122807018
0,184,248,221,2.3754385964912283
0,185,239,265,2.4078070175438597
0,186,234,235,2.4257894736842105
0,187,230,237,2.4401754385964916
0,188,255,238,2.350263157894737
0,189,240,242,2.4042105263157896
0,190,238,238,2.41140350877193
0,191,259,230,2.335877192982456
0,192,256,247,2.3466666666666667
0,193,265,231,2.3142982456140353
0,194,242,223,2.3970175438596493
0,195,261,234,2.328684210526316
0,196,264,225,2.3178947368421055
0,197,268,226,2.303508771929825
0,198,258,240,2.3394736842105264
0,199,258,227,2.3394736842105264
0,200,264,230,2.3178947368421055
0,201,287,240,2.2351754385964915
0,202,276,247,2.274736842105263
0,203,266,250,2.310701754385965
0,204,289,235,2.227982456140351
0,205,269,241,2.2999122807017542
0,206,278,229,2.267543859649123
0,207,261,247,2.328684210526316
0,208,281,225,2.2567543859649124
0,209,281,232,2.2567543859649124
0,210,287,253,2.2351754385964915
0,211,278,210,2.267543859649123
0,212,282,252,2.2531578947368422
0,213,290,232,2.224385964912281
0,214,286,226,2.2387719298245616
0,215,282,227,2.2531578947368422
0,216,302,235,2.1812280701754387
0,217,291,231,2.2207894736842104
0,218,286,224,2.2387719298245616
0,219,301,227,2.184824561403509
0,220,289,217,2.227982456140351
0,221,276,204,2.274736842105263
0,222,293,190,2.21359649122807
0,223,308,212,2.159649122807018
0,224,312,212,2.1452631578947368
0,225,299,196,2.192017543859649
0,226,281,200,2.2567543859649124
0,227,291,209,2.2207894736842104
0,228,315,185,2.1344736842105263
0,229,301,182,2.184824561403509
0,230,309,207,2.1560526315789477
0,231,319,185,2.1200877192982457
0,232,317,196,2.127280701754386
0,233,317,194,2.127280701754386
0,234,338,189,2.0517543859649123
0,235,330,178,2.0805263157894736
0,236,339,203,2.048157894736842
0,237,328,186,2.087719298245614
0,238,342,190,2.0373684210526317
0,239,344,184,2.0301754385964914
0,240,351,191,2.005
0,241,331,184,2.0769298245614034
0,242,339,176,2.048157894736842
0,243,337,170,2.0553508771929825
0,244,349,157,2.01219298245614
0,245,344,184,2.0301754385964914
0,246,328,196,2.087719298245614
0,247,372,140,1.9294736842105262
0,248,365,129,1.9546491228070175
0,249,378,133,1.9078947368421053
0,250,379,127,1.9042982456140352
0,251,397,145,1.839561403508772
0,252,388,133,1.8719298245614036
0,253,387,126,1.8755263157894737
0,254,387,147,1.8755263157894737
0,255,387,125,1.8755263157894737
0,256,389,131,1.8683333333333332
0,257,385,137,1.882719298245614
0,258,385,130,1.882719298245614
0,259,390,148,1.864736842105263
0,260,382,130,1.8935087719298245
0,261,393,124,1.8539473684210526
0,262,388,130,1.8719298245614036
0,263,387,121,1.8755263157894737
0,264,394,136,1.8503508771929824
0,265,393,126,1.8539473684210526
0,266,387,134,1.8755263157894737
0,267,390,141,1.864736842105263
0,268,376,111,1.9150877192982456
0,269,367,134,1.9474561403508772
0,270,382,138,1.8935087719298245
0,271,407,144,1.8035964912280702
0,272,383,130,1.8899122807017543
0,273,378,132,1.9078947368421053
0,274,373,122,1.925877192982456
0,275,375,151,1.9186842105263158
0,276,395,122,1.8467543859649123
0,277,389,127,1.8683333333333332
0,278,373,108,1.925877192982456
0,279,396,128,1.843157894736842
0,280,389,127,1.8683333333333332
0,281,388,122,1.8719298245614036
0,282,381,133,1.8971052631578946
0,283,393,135,1.8539473684210526
0,284,386,140,1.8791228070175439
0,285,392,117,1.8575438596491227
0,286,380,119,1.9007017543859648
0,287,388,137,1.8719298245614036
0,288,384,122,1.8863157894736842
0,289,385,133,1.882719298245614
0,290,386,133,1.8791228070175439
0,291,381,130,1.8971052631578946
0,292,402,128,1.821578947368421
0,293,385,129,1.882719298245614
0,294,379,125,1.9042982456140352
0,295,384,132,1.8863157894736842
0,296,381,123,1.8971052631578946
0,297,374,135,1.922280701754386
0,298,395,138,1.8467543859649123
0,299,390,126,1.864736842105263
0,300,389,131,1.8683333333333332
0,301,397,114,1.839561403508772
0,334,460,206,1.6129824561403507
0,335,442,177,1.677719298245614
0,336,447,196,1.6597368421052632
0,337,440,224,1.6849122807017543
0,338,422,190,1.7496491228070175
0,339,436,198,1.699298245614035
0,340,429,185,1.7244736842105262
0,341,434,201,1.7064912280701754
0,342,440,200,1.6849122807017543
0,343,434,189,1.7064912280701754
0,344,427,207,1.7316666666666667
0,345,414,197,1.778421052631579
0,346,420,193,1.7568421052631578
0,347,430,203,1.720877192982456
0,348,402,200,1.821578947368421
0,349,424,200,1.7424561403508771
0,350,422,221,1.7496491228070175
0,351,405,226,1.8107894736842105
0,352,411,205,1.7892105263157894
0,353,410,221,1.7928070175438595
0,354,403,232,1.8179824561403508
0,355,402,224,1.821578947368421
0,356,380,232,1.9007017543859648
0,357,389,236,1.8683333333333332
0,358,379,207,1.9042982456140352
0,359,376,212,1.9150877192982456
0,360,377,211,1.9114912280701755
0,361,363,237,1.9618421052631578
0,362,368,236,1.943859649122807
0,363,365,235,1.9546491228070175
0,364,352,227,2.0014035087719297
0,365,363,235,1.9618421052631578
0,366,345,234,2.026578947368421
0,367,354,233,1.9942105263157894
0,368,347,226,2.0193859649122805
0,369,351,226,2.005
0,370,331,232,2.0769298245614034
0,371,332,229,2.0733333333333333
0,372,354,241,1.9942105263157894
0,373,351,231,2.005
0,374,341,235,2.0409649122807014
0,375,333,221,2.069736842105263
0,376,338,237,2.0517543859649123
0,377,326,230,2.094912280701754
0,378,316,234,2.130877192982456
0,379,322,233,2.109298245614035
0,380,289,219,2.227982456140351
0,381,310,230,2.1524561403508775
0,382,274,217,2.2819298245614035
0,383,296,235,2.2028070175438597
0,384,306,238,2.166842105263158
0,385,289,218,2.227982456140351
0,386,283,241,2.249561403508772
0,387,289,235,2.227982456140351
0,388,296,249,2.2028070175438597
0,389,296,245,2.2028070175438597
0,390,296,254,2.2028070175438597
0,391,284,240,2.245964912280702
0,392,306,233,2.166842105263158
0,393,281,232,2.2567543859649124
0,394,283,235,2.249561403508772
0,395,283,254,2.249561403508772
0,396,263,231,2.3214912280701756
0,397,276,242,2.274736842105263
0,398,266,228,2.310701754385965
0,399,278,246,2.267543859649123
0,400,257,237,2.3430701754385965
0,401,262,241,2.3250877192982458
0,402,265,226,2.3142982456140353
0,403,249,235,2.371842105263158
0,404,258,248,2.3394736842105264
0,405,264,244,2.3178947368421055
0,406,246,236,2.3826315789473687
0,407,245,238,2.386228070175439
0,408,241,229,2.4006140350877194
0,409,240,250,2.4042105263157896
0,410,244,238,2.389824561403509
0,411,241,252,2.4006140350877194
0,412,234,253,2.4257894736842105
0,413,243,259,2.393421052631579
0,414,240,231,2.4042105263157896
0,415,234,234,2.4257894736842105
0,416,247,244,2.3790350877192985
0,417,222,246,2.468947368421053
0,418,225,245,2.4581578947368423
0,419,212,242,2.5049122807017543
0,420,211,248,2.508508771929825
0,421,209,240,2.515701754385965
0,422,199,236,2.5516666666666667
0,423,214,245,2.497719298245614
0,424,212,241,2.5049122807017543
0,425,219,246,2.4797368421052632
0,426,212,249,2.5049122807017543
0,427,195,247,2.5660526315789474
0,428,190,254,2.5840350877192986
0,429,191,239,2.580438596491228
0,430,204,243,2.533684210526316
0,431,205,254,2.530087719298246
0,432,188,252,2.591228070175439
0,433,185,247,2.6020175438596493
0,434,192,257,2.5768421052631583
0,435,188,234,2.591228070175439
0,436,184,244,2.6056140350877195
0,437,212,248,2.5049122807017543
0,438,187,256,2.594824561403509
0,439,187,249,2.594824561403509
0,440,201,243,2.5444736842105264
0,441,197,240,2.558859649122807
0,442,205,264,2.530087719298246
0,443,190,246,2.5840350877192986
0,444,183,266,2.6092105263157896
0,445,194,251,2.569649122807018
0,446,185,264,2.6020175438596493
0,447,202,257,2.5408771929824563
0,448,192,247,2.5768421052631583
0,449,190,248,2.5840350877192986
0,450,188,244,2.591228070175439
0,451,184,253,2.6056140350877195
0,452,178,247,2.6368
0,453,177,246,2.6402
0,454,188,263,2.591228070175439
0,455,197,252,2.558859649122807
0,456,188,255,2.591228070175439
0,457,189,262,2.5876315789473687
0,458,186,250,2.598421052631579
0,459,167,252,2.6742
0,460,176,249,2.6436
0,461,179,252,2.6334
0,462,166,256,2.6776
0,463,166,274,2.6776
0,464,176,248,2.6436
0,465,163,253,2.6878
0,466,172,261,2.6572
0,467,163,243,2.6878
0,468,168,256,2.6708
0,469,163,253,2.6878
0,470,170,267,2.664
0,471,153,271,2.7218
0,472,147,239,2.7422
0,473,154,260,2.7184
0,474,159,273,2.7014
0,475,154,277,2.7184
0,476,177,271,2.6402
0,477,153,262,2.7218
0,478,158,262,2.7048
0,479,166,264,2.6776
0,480,154,244,2.7184
0,481,166,257,2.6776
0,482,152,262,2.7252
0,483,161,260,2.6946
0,484,172,242,2.6572
0,485,165,249,2.681
0,486,169,261,2.6673999999999998
0,487,169,252,2.6673999999999998
0,488,165,250,2.681
0,489,152,237,2.7252
0,490,153,247,2.7218
0,491,161,276,2.6946
0,492,171,261,2.6606
0,493,139,261,2.7694
0,494,145,254,2.749
0,495,168,253,2.6708
0,496,148,264,2.7388
0,497,142,255,2.7592
0,498,153,257,2.7218
0,499,136,266,2.7796
0,500,130,257,2.8
0,501,143,261,2.7558
0,502,153,262,2.7218
0,503,161,269,2.6946
0,504,132,263,2.7932
0,505,144,259,2.7524
0,506,125,266,2.817
0,507,155,266,2.715
0,508,156,251,2.7116
0,509,135,265,2.783
0,510,151,256,2.7286
0,511,139,256,2.7694
0,512,135,253,2.783
0,513,126,249,2.8136
0,514,136,249,2.7796
0,515,130,254,2.8
0,516,138,247,2.7728
0,517,135,246,2.783
0,518,131,250,2.7966
0,519,127,270,2.8102
0,520,134,246,2.7864
0,521,131,268,2.7966
0,522,123,257,2.8238
0,523,128,259,2.8068
0,524,137,263,2.7762000000000002
0,525,129,254,2.8034
0,526,126,264,2.8136
0,527,133,281,2.7898
0,528,144,276,2.7524
0,529,137,267,2.7762000000000002
0,530,124,263,2.8204000000000002
0,531,138,242,2.7728
0,532,123,248,2.8238
0,533,135,254,2.783
0,534,126,253,2.8136
0,535,133,262,2.7898
0,536,123,253,2.8238
0,537,133,263,2.7898
0,538,136,261,2.7796
0,539,135,257,2.783
0,540,133,280,2.7898
0,541,123,259,2.8238
0,542,104,250,2.8884
0,543,131,268,2.7966
0,544,129,275,2.8034
0,545,110,257,2.868
0,546,107,273,2.8782
0,547,102,245,2.8952
0,548,135,257,2.783
0,549,105,273,2.885
0,550,131,265,2.7966
0,551,110,253,2.868
0,552,98,268,2.9088
0,553,106,249,2.8816
0,554,94,255,2.9224
0,555,106,256,2.8816
0,556,95,258,2.919
0,557,105,259,2.885
0,558,110,242,2.868
0,559,100,259,2.902
0,560,103,261,2.8918
0,561,114,256,2.8544
0,562,109,259,2.8714
0,563,105,243,2.885
0,564,105,252,2.885
0,565,109,244,2.8714
0,566,109,278,2.8714
0,567,97,233,2.9122
0,568,119,257,2.8374
0,569,110,270,2.868
0,570,99,260,2.9054
0,571,89,259,2.9394
0,572,96,259,2.9156
0,573,106,257,2.8816
0,574,109,261,2.8714
0,575,102,270,2.8952
0,576,97,255,2.9122
0,577,110,247,2.868
0,578,107,265,2.8782
0,579,103,241,2.8918
0,580,97,253,2.9122
0,581,87,258,2.9462
0,582,97,251,2.9122
0,583,75,239,2.987
0,584,77,253,2.9802
0,585,82,236,2.9632
0,586,82,257,2.9632
0,587,81,243,2.9666
0,588,77,252,2.9802
0,589,94,260,2.9224
0,590,80,273,2.97
0,591,96,264,2.9156
0,592,72,266,2.9972
0,593,60,261,3.038
0,594,86,269,2.9496
0,595,75,273,2.987
0,596,72,257,2.9972
0,597,73,267,2.9938000000000002
0,598,61,271,3.0346
0,599,57,267,3.0482
0,600,72,276,2.9972
0,601,59,270,3.0414
0,602,60,286,3.038
0,603,53,263,3.0618
0,604,62,271,3.0312
0,605,76,272,2.9836
0,606,68,245,3.0108
0,607,62,270,3.0312
0,608,69,264,3.0074
0,609,52,267,3.0652
0,610,48,258,3.0788
0,611,56,268,3.0516
0,612,62,276,3.0312
0,613,52,272,3.0652
0,614,38,271,3.1128
0,615,40,263,3.106
0,616,48,266,3.0788
0,617,50,269,3.072
0,618,69,276,3.0074
0,619,53,261,3.0618
0,620,42,256,3.0992
0,621,53,264,3.0618
0,622,37,262,3.1162
0,623,41,272,3.1026
0,624,39,267,3.1094
0,625,42,242,3.0992
0,626,36,278,3.1196
0,627,40,263,3.106
0,628,45,279,3.089
0,629,24,256,3.1604
0,630,41,268,3.1026
0,631,64,276,3.0244
0,632,47,273,3.0822
0,633,45,270,3.089
0,634,48,268,3.0788
0,635,35,264,3.123
0,636,51,251,3.0686
0,637,43,291,3.0958
0,638,47,265,3.0822
0,639,51,276,3.0686
0,640,68,261,3.0108
0,641,55,280,3.055
0,642,58,272,3.0448
0,643,58,274,3.0448
0,644,35,254,3.123
0,645,55,291,3.055
0,646,67,265,3.0142
0,647,60,259,3.038
0,648,47,256,3.0822
0,649,43,263,3.0958
0,650,45,267,3.089
0,651,61,265,3.0346
0,652,66,264,3.0176
0,653,50,259,3.072
0,654,54,275,3.0584000000000002
0,655,62,266,3.0312
0,656,69,252,3.0074
0,657,69,254,3.0074
0,658,58,262,3.0448
0,659,64,262,3.0244
0,660,66,260,3.0176
0,661,76,264,2.9836
0,662,67,272,3.0142
0,663,78,254,2.9768
0,664,83,256,2.9598
0,665,86,264,2.9496
0,666,93,246,2.9258
0,667,83,274,2.9598
0,668,62,255,3.0312
0,669,89,268,2.9394
0,670,89,260,2.9394
0,671,86,273,2.9496
0,672,87,275,2.9462
0,673,104,264,2.8884
0,674,92,276,2.9292
0,675,97,260,2.9122
0,676,95,271,2.919
0,677,97,259,2.9122
0,678,106,266,2.8816
0,679,99,251,2.9054
0,680,118,263,2.8407999999999998
0,681,109,268,2.8714
0,682,96,277,2.9156
0,683,110,269,2.868
0,684,102,252,2.8952
0,685,112,274,2.8612
0,686,104,275,2.8884
0,687,132,262,2.7932
0,688,100,263,2.902
0,689,110,257,2.868
0,690,129,250,2.8034
0,691,132,245,2.7932
0,692,121,258,2.8306
0,693,117,259,2.8442
0,694,131,278,2.7966
0,695,118,263,2.8407999999999998
0,696,124,251,2.8204000000000002
0,697,128,277,2.8068
0,698,129,260,2.8034
0,699,137,245,2.7762000000000002
0,700,130,240,2.8
0,701,128,266,2.8068
0,702,135,246,2.783
0,703,130,277,2.8
0,704,123,270,2.8238
0,705,125,258,2.817
0,706,135,253,2.783
0,707,140,265,2.766
0,708,148,256,2.7388
0,709,136,260,2.7796
0,710,147,240,2.7422
0,711,138,251,2.7728
0,712,138,252,2.7728
0,713,143,264,2.7558
0,714,152,265,2.7252
0,715,164,252,2.6844
0,716,134,259,2.7864
0,717,144,236,2.7524
0,718,148,270,2.7388
0,719,152,257,2.7252
0,720,152,258,2.7252
0,721,151,264,2.7286
0,722,149,251,2.7354000000000003
0,723,140,259,2.766
0,724,142,261,2.7592
0,725,164,252,2.6844
0,726,157,261,2.7082
0,727,166,246,2.6776
0,728,159,233,2.7014
0,729,153,272,2.7218
0,730,173,260,2.6538
0,731,140,264,2.766
0,732,169,252,2.6673999999999998
0,733,169,263,2.6673999999999998
0,734,162,247,2.6912000000000003
0,735,155,255,2.715
0,736,184,267,2.6056140350877195
