object_id,frame_list,x-coordinate,y-coordinate,angle
0,1,294,252,0.7279562043795623
0,2,297,269,0.7178832116788324
0,3,311,234,0.6708759124087595
0,4,309,243,0.6775912408759128
0,5,329,237,0.6104379562043798
0,6,337,247,0.5835766423357667
0,7,326,245,0.6205109489051097
0,8,316,233,0.6540875912408763
0,9,307,232,0.6843065693430661
0,10,310,247,0.6742335766423362
0,11,320,246,0.6406569343065698
0,12,312,228,0.6675182481751829
0,13,326,249,0.6205109489051097
0,14,322,247,0.6339416058394163
0,15,324,245,0.627226277372263
0,16,331,243,0.6037226277372265
0,17,310,241,0.6742335766423362
0,18,318,236,0.6473722627737231
0,19,339,252,0.5768613138686134
0,20,333,252,0.5970072992700732
0,21,330,226,0.6070802919708032
0,22,324,242,0.627226277372263
0,23,342,256,0.5667883211678835
0,24,344,254,0.5600729927007302
0,25,336,240,0.5869343065693433
0,26,333,242,0.5970072992700732
0,27,353,243,0.53
0,28,320,252,0.6406569343065698
0,29,344,245,0.5600729927007302
0,30,336,248,0.5869343065693433
0,31,339,262,0.5768613138686134
0,32,346,247,0.5533576642335769
0,33,363,244,0.4966666666666666
0,34,345,247,0.5567153284671535
0,35,350,261,0.54
0,36,352,244,0.5333333333333332
0,37,348,248,0.5466666666666666
0,38,350,260,0.54
0,39,360,245,0.5066666666666666
0,40,357,253,0.5166666666666666
0,41,359,246,0.51
0,42,380,244,0.43999999999999995
0,43,382,240,0.43333333333333335
0,44,358,237,0.5133333333333332
0,45,374,253,0.45999999999999996
0,46,363,258,0.4966666666666666
0,47,388,226,0.41333333333333333
0,48,384,265,0.4266666666666665
0,49,357,248,0.5166666666666666
0,50,382,254,0.43333333333333335
0,51,369,250,0.47666666666666657
0,52,387,256,0.4166666666666665
0,53,381,240,0.43666666666666654
0,54,389,247,0.4099999999999999
0,55,371,246,0.47
0,56,372,245,0.46666666666666656
0,57,379,252,0.44333333333333336
0,58,361,263,0.5033333333333332
0,59,376,263,0.45333333333333337
0,60,377,252,0.44999999999999996
0,61,366,245,0.4866666666666666
0,62,350,254,0.54
0,63,374,251,0.45999999999999996
0,64,382,245,0.43333333333333335
0,65,377,249,0.44999999999999996
0,66,375,253,0.45666666666666655
0,67,375,256,0.45666666666666655
0,68,381,241,0.43666666666666654
0,69,369,249,0.47666666666666657
0,70,369,279,0.47666666666666657
0,71,377,254,0.44999999999999996
0,72,390,255,0.4066666666666665
0,73,373,253,0.46333333333333315
0,74,373,263,0.46333333333333315
0,75,396,247,0.3866666666666665
0,76,386,245,0.41999999999999993
0,77,368,257,0.48
0,78,392,252,0.3999999999999999
0,79,386,255,0.41999999999999993
0,80,393,246,0.3966666666666665
0,81,374,263,0.45999999999999996
0,82,382,256,0.43333333333333335
0,83,403,253,0.3633333333333333
0,84,392,259,0.3999999999999999
0,85,385,268,0.42333333333333334
0,86,405,268,0.35666666666666647
0,87,397,241,0.3833333333333333
0,88,372,249,0.46666666666666656
0,89,398,250,0.3799999999999999
0,90,391,254,0.4033333333333333
0,91,405,255,0.35666666666666647
0,92,406,262,0.3533333333333333
0,93,409,246,0.34333333333333327
0,94,407,254,0.34999999999999987
0,95,405,256,0.35666666666666647
0,96,405,249,0.35666666666666647
0,97,391,241,0.4033333333333333
0,98,403,247,0.3633333333333333
0,99,394,273,0.3933333333333333
0,100,421,272,0.30333333333333323
0,101,396,240,0.3866666666666665
0,102,389,250,0.4099999999999999
0,103,384,248,0.4266666666666665
0,104,392,266,0.3999999999999999
0,105,394,248,0.3933333333333333
0,106,399,254,0.3766666666666665
0,107,400,243,0.3733333333333333
0,108,402,252,0.3666666666666665
0,109,409,250,0.34333333333333327
0,110,403,263,0.3633333333333333
0,111,405,248,0.35666666666666647
0,112,416,259,0.31999999999999984
0,113,400,241,0.3733333333333333
0,114,406,244,0.3533333333333333
0,115,403,256,0.3633333333333333
0,116,421,262,0.30333333333333323
0,117,413,257,0.32999999999999985
0,118,414,249,0.32666666666666666
0,119,402,263,0.3666666666666665
0,120,416,257,0.31999999999999984
0,121,424,252,0.2933333333333332
0,122,407,272,0.34999999999999987
0,123,411,244,0.33666666666666645
0,124,407,263,0.34999999999999987
0,125,405,239,0.35666666666666647
0,126,413,234,0.32999999999999985
0,127,423,253,0.29666666666666663
0,128,415,247,0.32333333333333325
0,129,437,269,0.24999999999999978
0,130,413,250,0.32999999999999985
0,131,420,242,0.30666666666666664
0,132,417,242,0.31666666666666665
0,133,415,261,0.32333333333333325
0,134,407,267,0.34999999999999987
0,135,421,256,0.30333333333333323
0,136,427,245,0.2833333333333332
0,137,426,261,0.2866666666666666
0,138,423,240,0.29666666666666663
0,139,428,236,0.2799999999999998
0,140,417,250,0.31666666666666665
0,141,422,245,0.2999999999999998
0,142,413,251,0.32999999999999985
0,143,420,239,0.30666666666666664
0,144,421,242,0.30333333333333323
0,145,419,252,0.30999999999999983
0,146,426,247,0.2866666666666666
0,147,429,234,0.2766666666666666
0,148,405,255,0.35666666666666647
0,149,421,258,0.30333333333333323
0,150,408,253,0.34666666666666646
0,151,410,269,0.33999999999999986
0,152,400,271,0.3733333333333333
0,153,412,254,0.33333333333333326
0,154,399,253,0.3766666666666665
0,155,424,241,0.2933333333333332
0,156,415,252,0.32333333333333325
0,157,412,248,0.33333333333333326
0,158,403,237,0.3633333333333333
0,159,422,235,0.2999999999999998
0,160,399,253,0.3766666666666665
0,161,403,241,0.3633333333333333
0,162,400,244,0.3733333333333333
0,163,404,229,0.3599999999999999
0,164,400,241,0.3733333333333333
0,165,404,256,0.3599999999999999
0,166,404,243,0.3599999999999999
0,167,413,256,0.32999999999999985
0,168,420,247,0.30666666666666664
0,169,405,233,0.35666666666666647
0,170,421,251,0.30333333333333323
0,171,413,263,0.32999999999999985
0,172,410,259,0.33999999999999986
0,173,415,261,0.32333333333333325
0,174,421,246,0.30333333333333323
0,175,400,230,0.3733333333333333
0,176,417,257,0.31666666666666665
0,177,412,234,0.33333333333333326
0,178,412,242,0.33333333333333326
0,179,410,243,0.33999999999999986
0,180,406,242,0.3533333333333333
0,181,410,260,0.33999999999999986
0,182,408,256,0.34666666666666646
0,183,417,234,0.31666666666666665
0,184,396,260,0.3866666666666665
0,185,390,235,0.4066666666666665
0,186,386,261,0.41999999999999993
0,187,391,248,0.4033333333333333
0,188,399,259,0.3766666666666665
0,189,394,261,0.3933333333333333
0,190,390,259,0.4066666666666665
0,191,403,257,0.3633333333333333
0,192,377,261,0.44999999999999996
0,193,372,255,0.46666666666666656
0,194,396,237,0.3866666666666665
0,195,401,263,0.3699999999999999
0,196,395,264,0.3899999999999999
0,197,388,253,0.41333333333333333
0,198,391,242,0.4033333333333333
0,199,393,259,0.3966666666666665
0,200,385,253,0.42333333333333334
0,201,375,240,0.45666666666666655
0,202,388,259,0.41333333333333333
0,203,365,241,0.49
0,204,381,241,0.43666666666666654
0,205,380,251,0.43999999999999995
0,206,373,263,0.46333333333333315
0,207,384,259,0.4266666666666665
0,208,380,255,0.43999999999999995
0,209,365,253,0.49
0,210,354,258,0.5266666666666666
0,211,366,264,0.4866666666666666
0,212,372,248,0.46666666666666656
0,213,368,256,0.48
0,214,375,250,0.45666666666666655
0,215,377,241,0.44999999999999996
0,216,376,247,0.45333333333333337
0,217,361,256,0.5033333333333332
0,218,363,247,0.4966666666666666
0,219,375,247,0.45666666666666655
0,220,373,251,0.46333333333333315
0,221,368,256,0.48
0,222,371,249,0.47
0,223,366,240,0.4866666666666666
0,224,378,230,0.44666666666666655
0,225,386,254,0.41999999999999993
0,226,358,247,0.5133333333333332
0,227,369,242,0.47666666666666657
0,228,326,239,0.6205109489051097
0,229,345,251,0.5567153284671535
0,230,351,240,0.5366666666666666
0,231,328,244,0.6137956204379564
0,232,358,242,0.5133333333333332
0,233,342,247,0.5667883211678835
0,234,348,218,0.5466666666666666
0,235,317,257,0.6507299270072997
0,236,327,238,0.6171532846715331
0,237,344,247,0.5600729927007302
0,238,330,244,0.6070802919708032
0,239,340,237,0.5735036496350367
0,240,327,238,0.6171532846715331
0,241,322,253,0.6339416058394163
0,242,338,245,0.58021897810219
0,243,321,251,0.6372992700729929
0,244,320,269,0.6406569343065698
0,245,303,244,0.6977372262773727
0,246,325,237,0.6238686131386864
0,247,323,236,0.6305839416058396
0,248,286,242,0.7548175182481756
0,249,315,246,0.657445255474453
0,250,320,247,0.6406569343065698
0,251,313,267,0.6641605839416063
0,252,334,245,0.5936496350364966
0,253,313,243,0.6641605839416063
0,254,322,250,0.6339416058394163
0,255,307,250,0.6843065693430661
0,256,315,237,0.657445255474453
0,257,309,248,0.6775912408759128
0,258,327,243,0.6171532846715331
0,259,321,250,0.6372992700729929
0,260,290,240,0.7413868613138689
0,261,300,260,0.7078102189781026
0,262,306,251,0.6876642335766427
0,263,288,247,0.7481021897810223
0,264,289,241,0.7447445255474455
0,265,292,232,0.7346715328467156
0,266,297,252,0.7178832116788324
0,267,295,237,0.7245985401459857
0,268,303,236,0.6977372262773727
0,269,279,245,0.778321167883212
0,270,295,252,0.7245985401459857
0,271,288,235,0.7481021897810223
0,272,297,233,0.7178832116788324
0,273,290,258,0.7413868613138689
0,274,282,240,0.7682481751824821
0,275,278,243,0.7816788321167887
0,276,287,253,0.7514598540145989
0,277,287,254,0.7514598540145989
0,278,286,225,0.7548175182481756
0,279,269,237,0.8118978102189784
0,280,259,247,0.8454744525547448
0,281,265,247,0.825328467153285
0,282,269,254,0.8118978102189784
0,283,249,246,0.8790510948905113
0,284,253,240,0.8656204379562047
0,285,266,233,0.8219708029197084
0,286,241,269,0.9059124087591244
0,287,252,248,0.8689781021897813
0,288,243,251,0.8991970802919711
0,289,243,257,0.8991970802919711
0,290,246,243,0.8891240875912412
0,291,253,237,0.8656204379562047
0,292,234,235,0.9294160583941609
0,293,246,244,0.8891240875912412
0,294,259,261,0.8454744525547448
0,295,258,244,0.8488321167883215
0,296,248,239,0.8824087591240879
0,297,243,240,0.8991970802919711
0,298,210,257,1.0100000000000002
0,299,213,250,0.9999270072992704
0,300,237,234,0.9193430656934309
0,301,230,226,0.9428467153284674
0,302,207,236,1.0200729927007304
0,303,238,233,0.9159854014598543
0,304,234,243,0.9294160583941609
0,305,228,259,0.9495620437956207
0,306,221,248,0.9730656934306573
0,307,216,227,0.9898540145985405
0,308,232,236,0.9361313868613141
0,309,225,244,0.9596350364963506
0,310,214,253,0.9965693430656938
0,311,205,252,1.0267883211678837
0,312,200,263,1.0435766423357666
0,313,212,234,1.003284671532847
0,314,212,248,1.003284671532847
0,315,204,233,1.03014598540146
