object_id,frame_list,x-coordinate,y-coordinate,angle
0,1,130,240,2.8
0,2,136,273,2.7796
0,3,134,271,2.7864
0,4,129,256,2.8034
0,5,120,276,2.834
0,6,128,258,2.8068
0,7,115,264,2.851
0,8,138,262,2.7728
0,9,148,251,2.7388
0,10,122,250,2.8272
0,11,128,252,2.8068
0,12,131,246,2.7966
0,13,148,253,2.7388
0,14,140,255,2.766
0,15,148,249,2.7388
0,16,135,245,2.783
0,17,146,272,2.7456
0,18,141,261,2.7626
0,19,143,269,2.7558
0,20,139,263,2.7694
0,21,137,258,2.7762000000000002
0,22,133,263,2.7898
0,23,151,261,2.7286
0,24,135,270,2.783
0,25,133,261,2.7898
0,26,152,253,2.7252
0,27,146,249,2.7456
0,28,127,260,2.8102
0,29,157,276,2.7082
0,30,142,247,2.7592
0,31,147,246,2.7422
0,32,162,251,2.6912000000000003
0,33,143,262,2.7558
0,34,150,263,2.732
0,35,144,259,2.7524
0,36,176,265,2.6436
0,37,158,266,2.7048
0,38,170,265,2.664
0,39,170,258,2.664
0,40,181,269,2.61640350877193
0,41,150,264,2.732
0,42,170,271,2.664
0,43,167,231,2.6742
0,44,186,258,2.598421052631579
0,45,159,252,2.7014
0,46,180,247,2.62
0,47,162,251,2.6912000000000003
0,48,164,258,2.6844
0,49,171,255,2.6606
0,50,168,239,2.6708
0,51,166,251,2.6776
0,52,168,258,2.6708
0,53,171,263,2.6606
0,54,167,261,2.6742
0,55,166,258,2.6776
0,56,169,262,2.6673999999999998
0,57,175,257,2.6470000000000002
0,58,173,269,2.6538
0,59,177,260,2.6402
0,60,166,254,2.6776
0,61,169,271,2.6673999999999998
0,62,156,254,2.7116
0,63,173,264,2.6538
0,64,188,257,2.591228070175439
0,65,183,251,2.6092105263157896
0,66,167,246,2.6742
0,67,171,263,2.6606
0,68,184,253,2.6056140350877195
0,69,164,259,2.6844
0,70,178,262,2.6368
0,71,165,259,2.681
0,72,180,242,2.62
0,73,175,259,2.6470000000000002
0,74,182,258,2.61280701754386
0,75,183,256,2.6092105263157896
0,76,175,260,2.6470000000000002
0,77,175,252,2.6470000000000002
0,78,168,256,2.6708
0,79,168,267,2.6708
0,80,176,260,2.6436
0,81,174,252,2.6504
0,82,170,247,2.664
0,83,172,252,2.6572
0,84,185,246,2.6020175438596493
0,85,182,256,2.61280701754386
0,86,173,245,2.6538
0,87,168,248,2.6708
0,88,176,238,2.6436
0,89,167,239,2.6742
0,90,181,243,2.61640350877193
0,91,184,249,2.6056140350877195
0,92,192,237,2.5768421052631583
0,93,181,242,2.61640350877193
0,94,186,264,2.598421052631579
0,95,162,260,2.6912000000000003
0,96,177,258,2.6402
0,97,192,245,2.5768421052631583
0,98,182,250,2.61280701754386
0,99,175,256,2.6470000000000002
0,100,187,259,2.594824561403509
0,101,186,252,2.598421052631579
0,102,201,248,2.5444736842105264
0,103,181,225,2.61640350877193
0,104,209,242,2.515701754385965
0,105,180,231,2.62
0,106,211,252,2.508508771929825
0,107,202,257,2.5408771929824563
0,108,198,256,2.555263157894737
0,109,201,239,2.5444736842105264
0,110,216,228,2.4905263157894737
0,111,211,247,2.508508771929825
0,112,202,244,2.5408771929824563
0,113,219,258,2.4797368421052632
0,114,212,234,2.5049122807017543
0,115,205,251,2.530087719298246
0,116,202,267,2.5408771929824563
0,117,222,242,2.468947368421053
0,118,223,236,2.4653508771929826
0,119,211,247,2.508508771929825
0,120,205,259,2.530087719298246
0,121,202,244,2.5408771929824563
0,122,229,248,2.4437719298245613
