,object_id,frame_list,x-coordinate,y-coordinate
337,0,338,395,249
338,0,339,396,249
339,0,340,397,250
340,0,341,398,251
341,0,342,399,251
342,0,343,400,251
343,0,344,401,251
344,0,345,401,251
345,0,346,402,252
346,0,347,403,252
347,0,348,404,251
348,0,349,405,252
349,0,350,407,250
350,0,351,409,250
351,0,352,413,248
352,0,353,413,248
353,0,354,415,247
354,0,355,416,249
355,0,356,417,250
356,0,357,418,251
357,0,358,417,251
358,0,359,418,251
359,0,360,418,252
360,0,361,418,251
361,0,362,418,251
362,0,363,419,251
363,0,364,419,251
364,0,365,420,252
365,0,366,423,251
366,0,367,424,250
367,0,368,424,250
368,0,369,423,250
369,0,370,421,250
370,0,371,422,249
371,0,372,421,250
372,0,373,420,249
373,0,374,419,250
374,0,375,419,250
375,0,376,419,251
376,0,377,419,250
377,0,378,418,250
378,0,379,415,249
379,0,380,415,250
380,0,381,414,249
381,0,382,414,249
382,0,383,413,249
383,0,384,412,249
384,0,385,412,248
385,0,386,411,249
386,0,387,411,249
387,0,388,409,249
388,0,389,409,249
389,0,390,408,249
390,0,391,408,249
391,0,392,407,249
392,0,393,406,249
393,0,394,405,251
394,0,395,406,250
395,0,396,404,250
396,0,397,402,251
397,0,398,401,251
398,0,399,400,251
399,0,400,399,251
400,0,401,398,251
401,0,402,397,251
402,0,403,396,251
403,0,404,396,250
404,0,405,395,248
405,0,406,394,247
406,0,407,394,247
407,0,408,393,247
408,0,409,391,248
409,0,410,391,250
410,0,411,389,250
411,0,412,387,252
412,0,413,386,253
413,0,414,384,252
414,0,415,384,251
415,0,416,382,257
416,0,417,382,258
417,0,418,381,257
418,0,419,378,256
419,0,420,376,251
420,0,421,376,251
421,0,422,371,250
422,0,423,367,251
423,0,424,365,252
424,0,425,363,251
425,0,426,362,249
426,0,427,350,243
427,0,428,348,243
428,0,429,355,251
429,0,430,354,252
430,0,431,353,251
431,0,432,352,251
432,0,433,350,251
433,0,434,350,251
434,0,435,349,251
435,0,436,349,250
436,0,437,349,249
437,0,438,348,250
438,0,439,348,250
439,0,440,348,250
440,0,441,348,250
441,0,442,348,250
442,0,443,348,250
443,0,444,339,250
444,0,445,337,251
445,0,446,325,243
446,0,447,321,245
447,0,448,319,244
448,0,449,318,245
449,0,450,317,245
450,0,451,316,245
451,0,452,316,246
452,0,453,314,245
453,0,454,310,245
454,0,455,309,246
455,0,456,306,245
456,0,457,299,244
457,0,458,296,246
458,0,459,291,243
459,0,460,288,242
460,0,461,287,245
461,0,462,284,245
462,0,463,280,244
463,0,464,281,245
464,0,465,279,245
465,0,466,277,246
466,0,467,275,246
467,0,468,273,246
468,0,469,272,247
469,0,470,270,246
470,0,471,268,245
471,0,472,266,245
472,0,473,265,245
473,0,474,263,244
474,0,475,260,242
475,0,476,256,242
476,0,477,255,241
477,0,478,253,242
478,0,479,251,242
479,0,480,244,244
480,0,481,239,244
481,0,482,231,244
482,0,483,232,244
483,0,484,231,245
484,0,485,233,245
485,0,486,233,246
486,0,487,230,247
487,0,488,227,246
488,0,489,221,245
489,0,490,215,244
490,0,491,208,244
491,0,492,201,243
492,0,493,195,242
493,0,494,192,243
494,0,495,188,242
495,0,496,186,245
496,0,497,182,243
497,0,498,177,246
498,0,499,172,241
499,0,500,168,246
500,0,501,166,248
501,0,502,164,249
502,0,503,162,251
503,0,504,160,248
504,0,505,159,249
505,0,506,155,247
506,0,507,153,248
507,0,508,151,246
508,0,509,148,246
509,0,510,144,244
510,0,511,144,244
511,0,512,144,244
512,0,513,144,244
513,0,514,144,244
514,0,515,144,244
515,0,516,144,244
516,0,517,108,241
517,0,518,100,241
518,0,519,92,240
519,0,520,89,241
520,0,521,94,240
521,0,522,95,239
522,0,523,98,239
523,0,524,94,240
524,0,525,84,242
525,0,526,75,242
526,0,527,75,242
527,0,528,75,242
528,0,529,75,242
529,0,530,75,242
530,0,531,75,242
531,0,532,75,242
532,0,533,75,242
533,0,534,75,242
534,0,535,75,242
535,0,536,75,242
536,0,537,75,242
537,0,538,75,242
538,0,539,75,242
539,0,540,75,242
540,0,541,75,242
541,0,542,75,242
542,0,543,75,242
543,0,544,75,242
544,0,545,75,242
545,0,546,75,242
546,0,547,75,242
547,0,548,75,242
548,0,549,75,242
549,0,550,75,242
550,0,551,75,242
551,0,552,75,242
552,0,553,75,242
553,0,554,75,242
554,0,555,75,242
555,0,556,75,242
556,0,557,75,242
557,0,558,75,242
558,0,559,75,242
559,0,560,75,242
560,0,561,75,242
561,0,562,75,242
562,0,563,75,242
563,0,564,75,242
564,0,565,75,242
565,0,566,75,242
566,0,567,75,242
567,0,568,75,242
568,0,569,75,242
569,0,570,75,242
570,0,571,75,242
571,0,572,75,242
572,0,573,75,242
573,0,574,75,242
574,0,575,75,242
575,0,576,75,242
