x,vel_x,y,vel_y,velocity
-53.72259553091391,3.7344344434586424e-08,208.36880299409026,6.01213179152174e-08,1.661992800808022e-07
0.14585421571383977,1.0774665312749327,209.65253381859566,0.02581317251340176,1.0776748754489445
42.43434293334138,0.8453059503475195,203.88830822961154,0.11623015343091003,0.8535906688012963
89.25007553312314,0.9360779284075491,206.11378337345448,0.04407137112698312,0.9373719770656964
133.34208150942996,0.8817342188925146,220.99418813436256,0.2973910831124762,0.9307054178123457
177.74423109684187,0.887552567673584,216.26001745795548,0.09518509600520009,0.8930763147629114
215.11412228402213,0.7467821090557827,210.49537746674963,0.11582671275950274,0.7562380158574158
227.75627931447374,0.2522194796092512,197.01039709940267,0.2702112006232378,0.3696857205196491
238.60845316372948,0.21634561380960005,180.42790810952334,0.33216296995159666,0.3963577264814899
232.59373060364317,0.1206415011748958,181.92898837013078,0.029599259371976827,0.12398407869334922
200.0978504750589,0.6499948739977413,186.7951157350791,0.09696870484252873,0.6571640345798657
166.6495443163592,0.668960896269823,179.83289770509202,0.13951968178462648,0.6833042264711041
116.69882285215787,0.9989791141990132,177.72572670419027,0.04223876799755022,0.9999029441743361
77.50641552949321,0.7838316424278986,188.87556760540522,0.22304241454907991,0.814951224029528
27.916658031905033,0.9918579154315665,186.24042100454287,0.05250923194042767,0.9931944515104059
-5.806079494347706,0.6745271986818473,205.6802680267202,0.38902353590104255,0.7784935911130398
-45.720920392267445,0.7984119903575362,212.5938881619552,0.13854725272128698,0.8101833538849271
-85.75316571671479,0.8008392093249235,205.75681130034826,0.13640000696532306,0.8122379665413966
-125.43215121875727,0.7938078431824565,206.72404166546355,0.019696131876274114,0.793815450857565
-162.51663840684208,0.7419533591439169,200.97106723708453,0.11470500229164804,0.7505613645203992
-194.24108139937871,0.6347630128284365,192.90701926736273,0.16094663256165198,0.6546660684179932
-215.11255859827256,0.41758186317613344,198.30133707318174,0.10812525169434606,0.4311460193735397
-213.9884393166801,0.022412106425290457,211.93372745318354,0.2728368751421124,0.27357317970299166
-191.23235528158636,0.4550550715430912,218.07932830195656,0.12311872030146587,0.4714266731548766
-173.24986990933155,0.3596104057032292,215.0622151125001,0.060161342068250745,0.36467670732381613
-143.84109833249332,0.5881697909856864,208.92916004889923,0.12253156913792784,0.6008294966367109
-105.76473922677079,0.7615329250767928,212.25086040737133,0.06657787563136197,0.7644194701914421
-72.81515009059521,0.6590319455949576,211.4678093530183,0.01561571219611707,0.6591778495054282
-32.15198356894937,0.813303461878089,206.08060490231927,0.10782021273216502,0.8203694492996996
15.969441254359436,0.9624565766526878,209.61713418479079,0.07067412735686918,0.965024054910786
56.56568341648062,0.8119117962432263,208.89489690870644,0.014622837144876388,0.8120533244482289
108.66068726876891,1.0418711566840848,213.0612481937137,0.0831800390418902,1.045226847990428
150.12248362248445,0.8292141057482247,225.62599156000292,0.2511858617320639,0.8664763892311638
190.28673605393084,0.8031092058205367,208.3002471389608,0.34675643994211214,0.8748368060661872
227.1647746229299,0.7372812157372515,202.51399814729888,0.11601770492085661,0.746584330424927
235.1384857107221,0.15912394885292258,189.8140300202377,0.2543320058979872,0.29991282662797186
199.1515996656096,0.7199281017422798,196.87247313093255,0.1408903359014162,0.7334514534366479
170.1035790635555,0.5810753162262348,195.78970956643929,0.021897452874130252,0.5813638715413798
117.56285481975537,1.0508545276701966,186.55277641549054,0.18491871924677383,1.0669299204911522
80.22726485689688,0.7467109418849205,194.3311472165672,0.15546427723387168,0.7627448669624047
43.720099681339725,0.7301271027656462,199.53593156727672,0.10405350676394187,0.7375263762857038
-5.811464494856455,0.9906259535512305,195.5946982547661,0.0787921966378855,0.9937623800012325
-46.752401703585896,0.8188237019986282,210.27846928322106,0.2937551346333267,0.8698904462391158
-88.82821426015845,0.8415616448503407,206.7536434922143,0.07036228438406567,0.8444639481121203
-124.43353812273705,0.7121936059868013,204.1583460308276,0.051733960487423625,0.7139957020240918
-169.0516050361486,0.8924804119866216,208.7759221904375,0.09253329809151456,0.8971273944495215
-202.1421773713536,0.6619816369955629,198.60812446674035,0.20315821631373598,0.6923496480887256
-227.05429916752874,0.4983758589832217,201.1145951166883,0.0502907221964366,0.5007579085771946
-230.57330030854752,0.07046096851939354,206.63066575570141,0.110458967351311,0.1308593203789078
