x,vel_x,y,vel_y,velocity
-134.53526957429213,6.124435856236118e-08,223.94415008966308,1.9029021700589343e-08,1.9149423946679274e-07
-88.57911947871044,0.9191939561475913,224.09216319800362,0.0030327539162971068,0.919127769026238
-29.845427593947043,1.1741918884545974,221.7229674367366,0.048841079306787494,1.1756291338631462
22.11534375943373,1.0385460182875654,221.27085321462198,0.010662095637372193,1.0392547650904767
80.55513592855766,1.1684349005936134,223.5387370481823,0.04453380352539682,1.1696756141517055
135.20109980322007,1.0927901296913411,234.88473223066092,0.22651024937529396,1.116228108313303
183.52774749267115,0.9661127275386754,229.96688147188036,0.0989891432318033,0.9715246024647993
237.94035335708983,1.0874594568353935,212.71238373803297,0.3458290457326214,1.1416565804135523
275.5736963457349,0.7513083916844181,177.4141276019394,0.7067596112318029,1.0319370893131552
291.60883505643636,0.3188486014655716,139.68354839286272,0.755515124678741,0.8199322608420399
295.1443124830229,0.06959542767913596,131.28742118295241,0.16861029008801864,0.18220269236089673
284.0955570100002,0.22157979789856608,128.97987215990554,0.04685925263820012,0.22574302203737115
252.5555202352761,0.6310321076508458,124.35853818158307,0.09332409257021812,0.637536084465859
219.33121046622156,0.6644728782815292,150.22097267341127,0.5168062854874211,0.8420736968874395
187.84871909431757,0.6295540738589285,186.11662828660846,0.717704612940647,0.9549126357700508
191.0023492617275,0.06317607970467143,217.49370831823913,0.6273798360246889,0.6307032692301996
162.6599037745778,0.5667258363368592,241.09016276587846,0.4718198250811252,0.7375871145001301
137.05119183037428,0.5120470488755569,259.03493512170655,0.3588235410576104,0.6254025846904325
68.60359660499502,1.368859582687719,268.27610803967235,0.1848394343221429,1.3813721539161135
4.112625711799572,1.2897631866594708,276.0918750514655,0.15640531411408531,1.2992569477558495
-65.17464262667676,1.385759026174611,264.1004214475956,0.23964162989670168,1.406345691975026
-117.44407162350173,1.0453761440398672,282.0883241411722,0.35991906837525534,1.1055601025666058
-180.12639303586576,1.253649012079567,270.3149644340969,0.23529017073962333,1.2755681740205178
-261.53117536147903,1.6279378703879175,281.4116712183617,0.2220087817838765,1.643152517198136
-299.4454964164395,0.75806856762755,266.82588371667407,0.2916413574847896,0.8124631531590842
-315.3997193353221,0.31886509248762707,247.1206170295787,0.39400966186708963,0.5070837264811207
-309.83006457587203,0.11153545754495253,240.27121780848236,0.13686944800054546,0.17656197079713432
-270.88720444457243,0.7787868136636753,225.97774210445215,0.2856728223114233,0.8296625345060883
-217.54513319119116,1.06665115204461,206.39958427311143,0.39126656959283856,1.1364296422867002
-203.882903889024,0.2725552022219526,125.87514226682978,1.6093730854920878,1.6335044866700563
-186.01881094574196,0.3568829592464624,102.81953056788942,0.46029151537212876,0.5833307972320799
-171.62761017933303,0.2876282450706702,100.85180687699444,0.03894866636726946,0.2905020454473932
-176.77614876288195,0.1031576620270731,106.0591752993624,0.1044724250362088,0.14645700452018906
-140.19697394416178,0.7314800635005092,122.73321350217272,0.3336389513034703,0.8040048707333232
-87.67315483769225,1.0504071321253754,147.61345377380218,0.4976639056193424,1.162373077716986
-56.37959443732398,0.6258069508598698,159.69850494935991,0.24172318039008456,0.6709203781216805
-13.101330492972783,0.8654996495776324,169.4898703834214,0.19581191782840524,0.8874410328805543
34.17958232650277,0.9455384583611277,180.03246954337277,0.21080151093784938,0.9688407741399523
71.5706541235388,0.7477228127439588,185.8428825426257,0.116132896776866,0.7567967096527286
112.10555898232252,0.8105045038926555,184.03084168619543,0.03647745300349936,0.8115077335370305
147.98179995739338,0.7172134433287702,183.60947039345044,0.008792347860254984,0.7175743084218393
171.33035381951214,0.46664443178491233,190.83239693575422,0.144131488086781,0.48880492439736223
201.88375403956758,0.6106059677907982,185.83692677135994,0.10031800669959567,0.6191817139322631
236.9518309483955,0.7006857034527769,176.03139015673213,0.1965972854065443,0.7282632948005211
262.9251673987253,0.5188542482825175,179.36327420241864,0.06629370388330869,0.5237234604849896
261.0885373318518,0.037250433670747096,177.5341401579049,0.03689628167178327,0.05184184161598825
256.7679812507216,0.08678283520674235,186.27421978882913,0.17455281106346643,0.1949935350775382
244.54384021089513,0.24466376547218527,214.49591866218793,0.5642733155452806,0.6151077666425979
224.90884595870588,0.39278696793950196,235.99962427353995,0.42995105637781883,0.5823889951924562
176.43555689642366,0.969498727795898,245.18953921027617,0.18370043595409413,0.98673487605537
114.7540437764563,1.2336270600345607,250.55039102645415,0.10717054575902063,1.2382807101725724
49.895755597784806,1.2971593457618944,246.11518452484873,0.08868299762489862,1.3001951549178272
-17.401489783301464,1.3459517331359407,258.42244576643753,0.24623553601244108,1.36826721295964
-73.2664377004616,1.117349379572353,250.62962460603046,0.1557026824133807,1.1281170980753907
-120.17660377215452,0.938284396750916,253.99406265407703,0.06746956145870953,0.9406132306645391
