x,vel_x,y,vel_y,velocity
-81.78119720352569,8.202113718880463e-08,181.7840681667032,4.669164468396024e-09,3.4858380194834263e-07
-118.86352358797936,0.7420072178150185,172.9703071730309,0.17554381644550432,0.7623073692249676
-142.98672782356644,0.4825677480094921,177.58781086574166,0.09274007071154688,0.49122309511831547
-176.89095866030715,0.678464633352263,164.57378046851684,0.2599119300270365,0.7263227535499328
-184.24901527685475,0.14735139541704045,159.0596618485385,0.11000076103890555,0.18389834292620674
-181.62667752327002,0.052401057103383275,161.68617448107437,0.052739394785664695,0.07422997750975373
-185.3744361397928,0.07499192888881034,159.1173382762158,0.05120513054597642,0.09087268917581999
-188.12025645467864,0.05494067161839555,158.07352566234866,0.020733508211742357,0.0587505709742736
-182.18830009657583,0.11864188692730471,160.5276417240386,0.04920484224093902,0.12839126431137113
-173.2786056293755,0.1782059915989036,158.45507873346614,0.04139767807886496,0.18295154861192156
-156.46425089257272,0.3362833208271141,156.19925437063324,0.045189862424500404,0.339300025800761
-123.98704645534048,0.649526184802383,164.268456751667,0.16131722050838881,0.6692924129627823
-117.20441063670091,0.1355880898654438,151.9889075489591,0.24569080091878615,0.2805647713238542
-123.92843814354434,0.1345342706729027,140.40255193061083,0.23177421322095437,0.2679225129977828
-103.76905804586846,0.40306947828344697,136.94989316188313,0.0692543651127624,0.40905816627753205
-63.73202094149375,0.8006125458076276,140.17334147987287,0.06428406216537375,0.8033318017247489
-51.74012458083924,0.23967742394819158,138.62558308770627,0.03119610754298152,0.24182732216621097
-40.03911269870856,0.23382261663718307,131.20203702541576,0.148759986563626,0.2771445220131276
-15.389736672854571,0.49280600756828896,140.98928037139135,0.19550005321717556,0.5304269490805642
-7.322404448526038,0.16119440621843095,145.2907516891712,0.0858240161824746,0.18284912328515257
-2.464031206688003,0.0970418749004418,153.00913941889914,0.15419660389985745,0.18240317947165569
11.941877428384466,0.28800486702189243,160.35125100666042,0.14669340871675418,0.3233801516291277
19.805555996249296,0.15717523318564552,164.0280394045851,0.07340613966051368,0.17361591348929983
21.648820398134884,0.03677211382279888,161.53593653337973,0.04996684376864846,0.061994194489254036
33.36220118739053,0.23413529416008405,155.6463985595762,0.11796401667080358,0.2622136129639169
50.92430764478785,0.35103858807519117,146.53346461152626,0.18251352108166596,0.39571360773290465
81.88475881524204,0.618852491895316,138.5797084450315,0.1594868721244116,0.639315813611436
96.15133831672857,0.2850058158586579,141.29984553683622,0.05403933044303799,0.2904716416247531
132.20088481637077,0.7206349562305014,142.95979206453507,0.03285667119575708,0.7217548684434861
170.30057896400788,0.7616181419204509,145.3652415169264,0.04780250155591159,0.7635110689993965
184.39505228708447,0.2815758546695628,146.10569504524057,0.01455927060750345,0.2822781958866185
209.52433815677568,0.502309309106769,147.22226914713448,0.022133775833829805,0.503081602146484
244.8245392321151,0.7054860705937358,140.706926538994,0.13059637082326558,0.7179286553024177
271.2701363706255,0.528571442910815,144.05573154197666,0.06681299845239042,0.5331356686474434
304.70840701800745,0.6686511572954004,146.72331193438023,0.053283611685136956,0.6708901337886857
313.03629807897374,0.16652530998415926,148.67567455462233,0.03899079599631028,0.17107365586114176
313.3144680871986,0.0055303230345168375,147.55061473340723,0.022559368917880795,0.023178767480505638
