x,vel_x,y,vel_y,velocity
-142.93469620885242,4.8665270924175486e-08,180.1769305408508,8.635312042315597e-08,1.2464729125295166e-07
-112.87914522880165,0.6012049379801443,191.78719193840303,0.23234292516759947,0.6444018356379572
-94.30873303309974,0.37139907320978516,213.09482515014832,0.4261547910311041,0.5652876939062251
-65.63638252292677,0.5732860607518919,212.7784565745214,0.006829736396691127,0.573481917013557
-38.574135458984756,0.5409229392364256,206.82808920316364,0.11973318134887334,0.5541740116620256
-12.513571611500355,0.5207351910369997,195.44034794554346,0.22861017586485044,0.5688000137128394
33.483330982654216,0.919195478731968,193.66215865890774,0.03669573335563581,0.9206252235074269
76.59662152566878,0.861706114261306,193.77646836321293,0.0015138551787765644,0.8622688416392853
118.56579896737435,0.8385525206695839,186.01670256112507,0.15614826285408334,0.8536101734249938
153.25376400819061,0.6932441102832279,193.7293379858596,0.153658764612862,0.7107009677403743
178.07677161057853,0.49624794562978813,217.3535734667074,0.47215154570822016,0.6853571940186391
201.42867941174342,0.46697048290981336,227.64495644800874,0.2056068569688856,0.5103818811916914
217.07229893558522,0.31267462360093035,216.6542701312557,0.22008446815507465,0.38237051011812445
215.16119032523173,0.03840159068898252,207.61637632926465,0.18102032283945846,0.18475482185494993
178.98558345539016,0.7236190970413077,195.89800937179908,0.23461163216812153,0.7605247284740057
152.2090712394819,0.5356000242761514,178.59623079216576,0.34625332885326543,0.6375996074237635
103.16455166823386,0.9808997667159645,160.3504079719689,0.3650215187683159,1.0465705805841377
70.86558250508921,0.6459635965971806,172.21201428514263,0.2372290878027199,0.688163095008877
23.655239637406837,0.9442190283134444,171.03623815195198,0.02340817904758219,0.9444996396398483
-13.876323046845094,0.7506749887331097,180.4816326720073,0.1890799924910258,0.7740371244743816
-49.8415543441877,0.719371585439319,195.8897421559808,0.30836607832915064,0.7825363122926542
-82.18811923070936,0.6470606340067384,189.96351519239846,0.11827026126893747,0.6576991488459892
-117.39480469468337,0.7043263105330055,187.76170861016283,0.043745931987997366,0.7055093631086053
-147.93516033604232,0.6110205504261597,190.16054421587975,0.048259250855989366,0.6126884150900653
-177.3667739175455,0.5889023404372811,181.66350387130743,0.16964551265626682,0.6126726932476138
-209.86482873395656,0.650272315642539,173.21378176693145,0.16871310539022133,0.6715716999670664
-221.79060326352456,0.23872406389433376,175.91464142385266,0.05423649890183646,0.2445557122755283
-232.40010909535394,0.21232676944878381,176.87283158448133,0.01934526049779217,0.2130537419333885
-211.8902653508671,0.41011478804770185,175.88393589718984,0.019612293075566223,0.41067340069871056
-191.8353101935359,0.4010408865949433,184.15045304198327,0.16550336227058793,0.43383708097290613
-163.73464558459688,0.5619838664272709,197.12500661634417,0.25967076529427313,0.6190271050343559
-140.84942226878027,0.4577138382667538,196.23278084091237,0.017712905244664345,0.45805218613129256
-115.73550871556843,0.5023019637211679,189.54860910096772,0.13360529116546394,0.5197641025724159
-102.7869477194132,0.25897156398406285,170.36468397488073,0.3836130086512828,0.4628987859627476
-78.01932201012198,0.49534646026073226,154.23196250974905,0.3226662204446846,0.5911683297156789
-53.99938466168349,0.4803881788597053,152.99691786066123,0.024806119051634434,0.48103335664302976
-29.652144791835386,0.48692696661931656,164.019149535086,0.22035025816013043,0.5345194777983732
1.3489967897904322,0.6199967748996098,179.75802441686488,0.31469217729975174,0.6953511233638153
30.23838256818799,0.5777147901384136,172.82407803086687,0.13886885415879346,0.5941973487443288
45.27296568316614,0.3005723475602968,154.68089592443704,0.3631253617493613,0.47125948113041155
78.33677736813492,0.6610530093443305,142.1340514527349,0.25135802836858456,0.7072874802613603
107.56549323624654,0.5843170098223389,148.43572781416867,0.12563280289638667,0.598006339853702
122.22369789356465,0.29291571252886417,166.92659061719624,0.3694804687912381,0.47192159135865397
121.47717558971632,0.01512355285442174,180.7745522637749,0.2766901826504702,0.27736137965856483
121.97048921752446,0.009696943954937615,183.98868514226655,0.06404082806299383,0.0650354011165681
117.78395482604459,0.08387576027915244,181.12602335414095,0.05747442478635878,0.1014335304014173
97.14667453826853,0.41284610134626654,171.8108400898231,0.1864856994578492,0.4528443339268177
78.30967819381016,0.37679975987053105,178.26256464379574,0.1289062741546645,0.39822465066917767
47.20697651888433,0.6220741281493325,192.68141030112395,0.28831501733957676,0.6856474783937547
19.540496662650487,0.5533431298272706,188.0183377609035,0.09328067742900226,0.5611339779948282
-10.36585426860024,0.5981384803832164,196.58238008182357,0.17130580527353345,0.622168030968365
-44.75724744040405,0.6878515513218133,204.15681499650879,0.15155672594918324,0.704312427428168
-72.56563776432546,0.5562145281743174,204.7979220277885,0.012923172186877496,0.5563155905178722
-106.4885761320008,0.6785598737210279,196.37773392303455,0.16825319428254204,0.699046583631317
-136.19573237703247,0.5943020670965158,190.50988084397466,0.11716911145113817,0.605622599289081
-167.37480762695344,0.6238163911944543,183.2539255466185,0.14489805203766304,0.6402448346429561
-193.87427295627714,0.5303735590104797,160.09238890290044,0.4629328097153529,0.7038972772893279
-216.60352904410078,0.45499541448596226,157.49280123689928,0.05172490555835396,0.4575486589813562
-240.00706934860983,0.46847818563048627,154.54969196446675,0.05864787682537087,0.47175739145211404
